family,genus,PI_name,pair_key,measure,maternal_species,paternal_species,intra_maternal,inter_cross,success_ratio_inter_over_intra,directional_RI,maternal_ovules,paternal_ovules,signed_log10_ovule_ratio_maternal_minus_paternal,maternal_confidence,paternal_confidence,maternal_life_history,paternal_life_history,maternal_mating_system,paternal_mating_system,K2P_Distance,is_PI_from_PI_name,direction_complete_no_K2P,direction_complete_with_K2P
Boraginaceae,Hydrophyllum,,hydrophyllum tenuipes || hydrophyllum virginianum,fruit set,Hydrophyllum tenuipes,Hydrophyllum virginianum,66.0,10.0,0.15151515151515152,0.8484848484848485,4.0,4.0,0.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,False,True,False
Boraginaceae,Hydrophyllum,,hydrophyllum tenuipes || hydrophyllum virginianum,fruit set,Hydrophyllum virginianum,Hydrophyllum tenuipes,61.0,11.0,0.18032786885245902,0.819672131147541,4.0,4.0,0.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,False,True,False
Solanaceae,Iochroma,Iochroma,iochroma cyaneum || iochroma gesnerioides,seed set,Iochroma cyaneum,Iochroma gesnerioides,1.0,0.04,0.04,0.96,368.7,264.7,0.14391919630476835,1.0,1.0,woody,woody,outcrossing,outcrossing,0.023179,True,True,True
Solanaceae,Iochroma,Iochroma,iochroma cyaneum || iochroma gesnerioides,seed set,Iochroma gesnerioides,Iochroma cyaneum,1.0,0.15,0.15,0.85,264.7,368.7,-0.14391919630476835,1.0,1.0,woody,woody,outcrossing,outcrossing,0.023179,True,True,True
Convolvulaceae,Ipomoea,Ipomoea01,ipomoea cavalcantei || ipomoea marabensis,seed set,Ipomoea cavalcantei,Ipomoea marabensis,82.0,80.0,0.975609756097561,0.024390243902439046,4.0,4.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.014122,True,True,True
Convolvulaceae,Ipomoea,Ipomoea01,ipomoea cavalcantei || ipomoea marabensis,seed set,Ipomoea marabensis,Ipomoea cavalcantei,85.0,85.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.014122,True,True,True
Convolvulaceae,Ipomoea,Ipomoea02,ipomoea cordatotriloba || ipomoea lacunosa,seed set,Ipomoea cordatotriloba,Ipomoea lacunosa,1.63,0.0748,0.04588957055214724,0.9541104294478527,4.0,4.0,0.0,1.0,1.0,annual,annual,mixed-mating,selfing,0.007733,True,True,True
Convolvulaceae,Ipomoea,Ipomoea02,ipomoea cordatotriloba || ipomoea lacunosa,seed set,Ipomoea lacunosa,Ipomoea cordatotriloba,1.91,0.0658,0.03445026178010471,0.9655497382198953,4.0,4.0,0.0,1.0,1.0,annual,annual,selfing,mixed-mating,0.007733,True,True,True
Polemoniaceae,Ipomopsis,Ipomopsis,ipomopsis aggregata || ipomopsis arizonica,pollen competition,Ipomopsis aggregata,Ipomopsis arizonica,,,,,22.0,,,1.0,4.0,perennial,perennial,outcrossing,outcrossing,0.0,True,False,False
Polemoniaceae,Ipomopsis,Ipomopsis,ipomopsis aggregata || ipomopsis arizonica,pollen competition,Ipomopsis arizonica,Ipomopsis aggregata,,,,,,22.0,,4.0,1.0,perennial,perennial,outcrossing,outcrossing,0.0,True,False,False
Polemoniaceae,Ipomopsis,,ipomopsis aggregata || ipomopsis tenuituba,pollen competition,Ipomopsis aggregata,Ipomopsis tenuituba,,,,,22.0,,,1.0,4.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Polemoniaceae,Ipomopsis,,ipomopsis aggregata || ipomopsis tenuituba,pollen competition,Ipomopsis tenuituba,Ipomopsis aggregata,,,,,,22.0,,4.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Iridaceae,Iris,Iris01,iris atrofusca || iris mariae,seed set,Iris atrofusca,Iris mariae,0.52,0.86,1.6538461538461537,-0.6538461538461537,165.0,165.0,0.0,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,True,True,False
Iridaceae,Iris,Iris01,iris atrofusca || iris mariae,seed set,Iris mariae,Iris atrofusca,0.74,0.73,0.9864864864864865,0.013513513513513487,165.0,165.0,0.0,3.0,3.0,perennial,perennial,outcrossing,outcrossing,,True,True,False
Iridaceae,Iris,Iris02,iris brevicaulis || iris fulva,pollen competition,Iris brevicaulis,Iris fulva,,,,,165.0,78.0,0.3253893415234259,3.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,True,False,False
Iridaceae,Iris,Iris02,iris brevicaulis || iris fulva,pollen competition,Iris fulva,Iris brevicaulis,,,,,78.0,165.0,-0.3253893415234259,1.0,3.0,perennial,perennial,mixed-mating,mixed-mating,,True,False,False
Iridaceae,Iris,,iris fulva || iris hexagona,pollen competition,Iris fulva,Iris hexagona,,,,,78.0,114.0,-0.16481024864599236,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,False,False,False
