family,genus,species1,species2,duplicate,remove,PI_name,intraspecific_value_sp1,intraspecific_value_sp2,interspecific_value_sp1_sp2,interspecific_value_sp2_sp1,sp1_hybrid_proportion,sp2_hybrid_proportion,RI,measure,remove_flag,is_PI_from_PI_name,sp1_key,sp2_key,pair_key,ovule_sp1,ovule_sp2,confidence_sp1,confidence_sp2,life_history_sp1,life_history_sp2,mating_system_sp1,mating_system_sp2,gd_rows,gd_nonmissing,K2P_Distance,K2P_min,K2P_max,has_both_ovule_numbers,has_nonmissing_K2P,model_ready_PI_K2P_ovules,mean_log10_ovules,abs_log10_ovule_difference,signed_log10_ovule_ratio_sp1_minus_sp2,best_confidence_pair
Phrymaceae,Erythranthe,Erythranthe caespitosa,Erythranthe tilingii,no,no,,0.95,0.91,0.2,0.91,,,0.2525,seed number per fruit,False,False,erythranthe caespitosa,erythranthe tilingii,erythranthe caespitosa || erythranthe tilingii,230.0,397.0,3.0,1.0,perennial,perennial,outcrossing,outcrossing,,,,,,True,False,False,2.480259171390354,0.23706267074552212,-0.23706267074552212,3.0
Phrymaceae,Erythranthe,Erythranthe decora,Erythranthe guttata,no,no,Erythranthe02,181.8,211.0,153.0,139.4,,,0.1465,seed set,False,True,erythranthe decora,erythranthe guttata,erythranthe decora || erythranthe guttata,725.0,920.0,3.0,1.0,perennial,perennial,mixed-mating,selfing,1.0,0.0,,,,True,False,False,2.9120629169582744,0.10344982077456155,-0.10344982077456155,3.0
Phrymaceae,Erythranthe,Erythranthe guttata,Erythranthe nudata,no,no,,84.0,77.3,0.0,0.0,,,1.0,seed set,False,False,erythranthe guttata,erythranthe nudata,erythranthe guttata || erythranthe nudata,920.0,166.0,1.0,1.0,perennial,annual,selfing,outcrossing,,,,,,True,False,False,2.5919479576928053,0.7436797393055001,0.7436797393055001,1.0
Phrymaceae,Erythranthe,Erythranthe guttata,Erythranthe nasuta,yes1,no,,,,,,0.138,0.545,0.317,pollen competition,False,False,erythranthe guttata,erythranthe nasuta,erythranthe guttata || erythranthe nasuta,920.0,689.0,1.0,1.0,perennial,annual,selfing,mixed-mating,,,,,,True,False,False,2.9010035246265904,0.12556860543792947,0.12556860543792947,1.0
Phrymaceae,Erythranthe,Erythranthe lutea,Erythranthe cuprea,no,no,Erythranthe03,169.0,55.0,98.0,52.0,,,0.1979,seed number per fruit,False,True,erythranthe lutea,erythranthe cuprea,erythranthe cuprea || erythranthe lutea,2140.32,144.0,1.0,3.0,perennial,annual,mixed-mating,mixed-mating,1.0,1.0,0.004343,0.004343,0.004343,True,True,True,2.744420600910222,1.1721162176299447,1.1721162176299447,3.0
Phrymaceae,Erythranthe,Erythranthe minor,Erythranthe tilingii,no,no,,0.92,0.91,0.01,0.76,,,0.4077,seed number per fruit,False,False,erythranthe minor,erythranthe tilingii,erythranthe minor || erythranthe tilingii,500.0,397.0,3.0,1.0,perennial,perennial,mixed-mating,outcrossing,,,,,,True,False,False,2.648880255549567,0.10017949757290356,0.10017949757290356,3.0
Phrymaceae,Erythranthe,Erythranthe verbenacea,Erythranthe lewisii,yes2,no,Erythranthe04,,,,,0.056,0.5,0.444,pollen competition,False,True,erythranthe verbenacea,erythranthe lewisii,erythranthe lewisii || erythranthe verbenacea,1000.0,561.0,3.0,1.0,perennial,perennial,mixed-mating,mixed-mating,2.0,2.0,0.003872,0.003872,0.003872,True,True,True,2.8744814306280806,0.2510371387438384,0.2510371387438384,3.0
Myrtaceae,Eucalyptus,Eucalyptus archeri,Eucalyptus nitens,no,no,,4.1,,0.4,,,,0.8222,seed set,False,False,eucalyptus archeri,eucalyptus nitens,eucalyptus archeri || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus barberi,Eucalyptus nitens,no,no,,3.8,,5.1,,,,-0.1461,seed set,False,False,eucalyptus barberi,eucalyptus nitens,eucalyptus barberi || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus cordata,Eucalyptus nitens,no,no,,1.2,,0.0,,,,1.0,seed set,False,False,eucalyptus cordata,eucalyptus nitens,eucalyptus cordata || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus dalrympleana,Eucalyptus nitens,no,no,,0.4,,0.2,,,,0.3333,seed set,False,False,eucalyptus dalrympleana,eucalyptus nitens,eucalyptus dalrympleana || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus globulus,Eucalyptus nitens,no,no,Eucalyptus,23.7,9.0,0.0,5.4,,,0.7165,seed set,False,True,eucalyptus globulus,eucalyptus nitens,eucalyptus globulus || eucalyptus nitens,261.028,30.7,1.0,1.0,woody,woody,mixed-mating,outcrossing,1.0,1.0,0.007722,0.007722,0.007722,True,True,True,1.9519127356477073,0.9295487203410415,0.9295487203410415,1.0
Myrtaceae,Eucalyptus,Eucalyptus gunnii,Eucalyptus nitens,no,no,,6.3,,1.1,,,,0.7027,seed set,False,False,eucalyptus gunnii,eucalyptus nitens,eucalyptus gunnii || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus morrisbyi,Eucalyptus nitens,no,no,,9.2,,6.9,,,,0.1429,seed set,False,False,eucalyptus morrisbyi,eucalyptus nitens,eucalyptus morrisbyi || eucalyptus nitens,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus ovata,Eucalyptus globulus,no,no,,4.8,8.4,5.4,,,,0.1,seed number per fruit,False,False,eucalyptus ovata,eucalyptus globulus,eucalyptus globulus || eucalyptus ovata,,261.028,4.0,1.0,woody,woody,mixed-mating,mixed-mating,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus ovata,Eucalyptus nitens,no,no,,0.7,,0.1,,,,0.75,seed set,False,False,eucalyptus ovata,eucalyptus nitens,eucalyptus nitens || eucalyptus ovata,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus urnigera,Eucalyptus nitens,no,no,,3.3,,0.0,,,,1.0,seed set,False,False,eucalyptus urnigera,eucalyptus nitens,eucalyptus nitens || eucalyptus urnigera,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus vernicosa,Eucalyptus nitens,no,no,,0.4,,0.0,,,,1.0,seed set,False,False,eucalyptus vernicosa,eucalyptus nitens,eucalyptus nitens || eucalyptus vernicosa,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Myrtaceae,Eucalyptus,Eucalyptus viminalis,Eucalyptus nitens,no,no,,0.5,,0.3,,,,0.25,seed set,False,False,eucalyptus viminalis,eucalyptus nitens,eucalyptus nitens || eucalyptus viminalis,,30.7,4.0,1.0,woody,woody,mixed-mating,outcrossing,,,,,,False,False,False,,,,4.0
Orchidaceae,Gymnadenia,Gymnadenia conopsea,Gymnadenia odoratissima,no,no,Gymnadenia,0.8612706,0.90631833,0.77793222,0.78238496,,,0.0623,seed set,False,True,gymnadenia conopsea,gymnadenia odoratissima,gymnadenia conopsea || gymnadenia odoratissima,2000.0,,3.0,5.0,perennial,perennial,mixed-mating,mixed-mating,1.0,1.0,0.0,0.0,0.0,False,True,False,,,,5.0
Orchidaceae,Habenaria,Habenaria davidii,Habenaria fordii,no,no,,67.48,60.85,0.0,0.0,,,1.0,seed set,False,False,habenaria davidii,habenaria fordii,habenaria davidii || habenaria fordii,,,5.0,5.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,False,False,False,,,,5.0
Orchidaceae,Habenaria,Habenaria davidii,Habenaria delavayi,no,no,,0.81,0.69,0.0,0.0,,,1.0,seed set,False,False,habenaria davidii,habenaria delavayi,habenaria davidii || habenaria delavayi,,,5.0,5.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,False,False,False,,,,5.0
Orchidaceae,Habenaria,Habenaria limprichtii,Habenaria davidii,no,no,Habenaria,0.77,0.81,0.68,0.79,,,0.0361,seed set,False,True,habenaria limprichtii,habenaria davidii,habenaria davidii || habenaria limprichtii,,,5.0,5.0,perennial,perennial,mixed-mating,mixed-mating,1.0,1.0,0.003861,0.003861,0.003861,False,True,False,,,,5.0
Orchidaceae,Habenaria,Habenaria limprichtii,Habenaria delavayi,no,no,,0.77,0.69,0.0,0.0,,,1.0,seed set,False,False,habenaria limprichtii,habenaria delavayi,habenaria delavayi || habenaria limprichtii,,,5.0,5.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,False,False,False,,,,5.0
Asteraceae,Helianthus,Helianthus grosseserratus,Helianthus mollis,no,no,,,,,,0.0,,1.0,pollen competition,False,False,helianthus grosseserratus,helianthus mollis,helianthus grosseserratus || helianthus mollis,1.0,1.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,,,,,True,False,False,0.0,0.0,0.0,1.0
Asteraceae,Helianthus,Helianthus mollis,Helianthus occidentalis,no,no,Helianthus02,,,,,0.2,,0.6,pollen competition,False,True,helianthus mollis,helianthus occidentalis,helianthus mollis || helianthus occidentalis,1.0,1.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,1.0,1.0,0.007794,0.007794,0.007794,True,True,True,0.0,0.0,0.0,1.0
Asteraceae,Helianthus,Helianthus petiolaris,Helianthus annuus,yes2,no,Helianthus01,,,,,0.004,0.029,0.967,pollen competition,False,True,helianthus petiolaris,helianthus annuus,helianthus annuus || helianthus petiolaris,1.0,1.0,1.0,1.0,annual,annual,outcrossing,outcrossing,2.0,2.0,0.003857,0.003857,0.003857,True,True,True,0.0,0.0,0.0,1.0
Asphodelaceae,Hemerocallis,Hemerocallis fulva,Hemerocallis citrina,no,no,Hemerocallis,0.24,0.21,0.11,0.22,,,0.1538,seed set,False,True,hemerocallis fulva,hemerocallis citrina,hemerocallis citrina || hemerocallis fulva,29.68,36.94,1.0,1.0,perennial,perennial,outcrossing,outcrossing,1.0,0.0,,,,True,False,False,1.519980393855606,0.09503299449723324,-0.09503299449723324,1.0
Malvaceae,Hibiscus,Hibiscus moscheutos,Hibiscus laevis,yes2,no,Hibiscus,,,,,0.08,0.074,0.846,pollen competition,False,True,hibiscus moscheutos,hibiscus laevis,hibiscus laevis || hibiscus moscheutos,130.0,75.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,2.0,2.0,0.0,0.0,0.0,True,True,True,1.9945023078492683,0.23888208891513685,0.23888208891513685,1.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum canadense,no,no,,89.0,70.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum canadense,hydrophyllum appendiculatum || hydrophyllum canadense,1.0,4.0,1.0,1.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,1.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum capitatum,no,no,,89.0,78.666666,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum capitatum,hydrophyllum appendiculatum || hydrophyllum capitatum,1.0,4.0,1.0,2.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum fendleri,no,no,,89.0,71.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum fendleri,hydrophyllum appendiculatum || hydrophyllum fendleri,1.0,4.0,1.0,2.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum macrophyllum,no,no,,89.0,42.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum macrophyllum,hydrophyllum appendiculatum || hydrophyllum macrophyllum,1.0,4.0,1.0,2.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum occidentale,no,no,,89.0,32.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum occidentale,hydrophyllum appendiculatum || hydrophyllum occidentale,1.0,4.0,1.0,2.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum tenuipes,no,no,,89.0,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum tenuipes,hydrophyllum appendiculatum || hydrophyllum tenuipes,1.0,4.0,1.0,2.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum appendiculatum,Hydrophyllum virginianum,no,no,,89.0,61.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum appendiculatum,hydrophyllum virginianum,hydrophyllum appendiculatum || hydrophyllum virginianum,1.0,4.0,1.0,1.0,annual,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.3010299956639812,0.6020599913279624,-0.6020599913279624,1.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum virginianum,no,no,Hydrophyllum,70.0,61.0,0.0,0.0,,,1.0,fruit set,False,True,hydrophyllum canadense,hydrophyllum virginianum,hydrophyllum canadense || hydrophyllum virginianum,4.0,4.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,1.0,0.0,,,,True,False,False,0.6020599913279624,0.0,0.0,1.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum capitatum,no,no,,70.0,78.666666,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum canadense,hydrophyllum capitatum,hydrophyllum canadense || hydrophyllum capitatum,4.0,4.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum fendleri,no,no,,70.0,71.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum canadense,hydrophyllum fendleri,hydrophyllum canadense || hydrophyllum fendleri,4.0,4.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum macrophyllum,no,no,,70.0,42.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum canadense,hydrophyllum macrophyllum,hydrophyllum canadense || hydrophyllum macrophyllum,4.0,4.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum occidentale,no,no,,70.0,32.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum canadense,hydrophyllum occidentale,hydrophyllum canadense || hydrophyllum occidentale,4.0,4.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum canadense,Hydrophyllum tenuipes,no,no,,70.0,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum canadense,hydrophyllum tenuipes,hydrophyllum canadense || hydrophyllum tenuipes,4.0,4.0,1.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum capitatum,Hydrophyllum fendleri,no,no,,78.666666,71.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum capitatum,hydrophyllum fendleri,hydrophyllum capitatum || hydrophyllum fendleri,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum capitatum,Hydrophyllum macrophyllum,no,no,,78.666666,42.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum capitatum,hydrophyllum macrophyllum,hydrophyllum capitatum || hydrophyllum macrophyllum,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum capitatum,Hydrophyllum occidentale,no,no,,78.666666,32.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum capitatum,hydrophyllum occidentale,hydrophyllum capitatum || hydrophyllum occidentale,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum capitatum,Hydrophyllum tenuipes,no,no,,78.666666,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum capitatum,hydrophyllum tenuipes,hydrophyllum capitatum || hydrophyllum tenuipes,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum capitatum,Hydrophyllum virginianum,no,no,,78.666666,61.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum capitatum,hydrophyllum virginianum,hydrophyllum capitatum || hydrophyllum virginianum,4.0,4.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum fendleri,Hydrophyllum macrophyllum,no,no,,71.0,42.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum fendleri,hydrophyllum macrophyllum,hydrophyllum fendleri || hydrophyllum macrophyllum,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum fendleri,Hydrophyllum occidentale,no,no,,71.0,32.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum fendleri,hydrophyllum occidentale,hydrophyllum fendleri || hydrophyllum occidentale,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum fendleri,Hydrophyllum tenuipes,no,no,,71.0,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum fendleri,hydrophyllum tenuipes,hydrophyllum fendleri || hydrophyllum tenuipes,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum fendleri,Hydrophyllum virginianum,no,no,,71.0,61.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum fendleri,hydrophyllum virginianum,hydrophyllum fendleri || hydrophyllum virginianum,4.0,4.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum macrophyllum,Hydrophyllum occidentale,no,no,,42.0,32.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum macrophyllum,hydrophyllum occidentale,hydrophyllum macrophyllum || hydrophyllum occidentale,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum macrophyllum,Hydrophyllum tenuipes,no,no,,42.0,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum macrophyllum,hydrophyllum tenuipes,hydrophyllum macrophyllum || hydrophyllum tenuipes,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum macrophyllum,Hydrophyllum virginianum,no,no,,42.0,61.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum macrophyllum,hydrophyllum virginianum,hydrophyllum macrophyllum || hydrophyllum virginianum,4.0,4.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum occidentale,Hydrophyllum tenuipes,no,no,,32.0,66.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum occidentale,hydrophyllum tenuipes,hydrophyllum occidentale || hydrophyllum tenuipes,4.0,4.0,2.0,2.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum occidentale,Hydrophyllum virginianum,no,no,,32.0,61.0,0.0,0.0,,,1.0,fruit set,False,False,hydrophyllum occidentale,hydrophyllum virginianum,hydrophyllum occidentale || hydrophyllum virginianum,4.0,4.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Boraginaceae,Hydrophyllum,Hydrophyllum tenuipes,Hydrophyllum virginianum,no,no,,66.0,61.0,10.0,11.0,,,0.7162,fruit set,False,False,hydrophyllum tenuipes,hydrophyllum virginianum,hydrophyllum tenuipes || hydrophyllum virginianum,4.0,4.0,2.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,0.6020599913279624,0.0,0.0,2.0
Solanaceae,Iochroma,Iochroma cyaneum,Iochroma gesnerioides,no,no,Iochroma,1.0,1.0,0.04,0.15,,,0.8265,seed set,False,True,iochroma cyaneum,iochroma gesnerioides,iochroma cyaneum || iochroma gesnerioides,368.7,264.7,1.0,1.0,woody,woody,outcrossing,outcrossing,1.0,1.0,0.023179,0.023179,0.023179,True,True,True,2.4947135394537323,0.14391919630476835,0.14391919630476835,1.0
Convolvulaceae,Ipomoea,Ipomoea cavalcantei,Ipomoea marabensis,no,no,Ipomoea01,82.0,85.0,80.0,85.0,,,0.006,seed set,False,True,ipomoea cavalcantei,ipomoea marabensis,ipomoea cavalcantei || ipomoea marabensis,4.0,4.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,1.0,1.0,0.014122,0.014122,0.014122,True,True,True,0.6020599913279624,0.0,0.0,1.0
Convolvulaceae,Ipomoea,Ipomoea cordatotriloba,Ipomoea lacunosa,no,no,Ipomoea02,1.63,1.91,0.0748,0.0658,,,0.9236,seed set,False,True,ipomoea cordatotriloba,ipomoea lacunosa,ipomoea cordatotriloba || ipomoea lacunosa,4.0,4.0,1.0,1.0,annual,annual,mixed-mating,selfing,1.0,1.0,0.007733,0.007733,0.007733,True,True,True,0.6020599913279624,0.0,0.0,1.0
Polemoniaceae,Ipomopsis,Ipomopsis aggregata,Ipomopsis arizonica,yes2,no,Ipomopsis,,,,,0.0,0.4075,0.5925,pollen competition,False,True,ipomopsis aggregata,ipomopsis arizonica,ipomopsis aggregata || ipomopsis arizonica,22.0,,1.0,4.0,perennial,perennial,outcrossing,outcrossing,2.0,2.0,0.0,0.0,0.0,False,True,False,,,,4.0
Polemoniaceae,Ipomopsis,Ipomopsis aggregata,Ipomopsis tenuituba,yes1,no,,,,,,0.34,0.63,0.03,pollen competition,False,False,ipomopsis aggregata,ipomopsis tenuituba,ipomopsis aggregata || ipomopsis tenuituba,22.0,,1.0,4.0,perennial,perennial,outcrossing,outcrossing,,,,,,False,False,False,,,,4.0
Iridaceae,Iris,Iris atrofusca,Iris mariae,no,no,Iris01,0.52,0.74,0.86,0.73,,,-0.1158,seed set,False,True,iris atrofusca,iris mariae,iris atrofusca || iris mariae,165.0,165.0,3.0,3.0,perennial,perennial,outcrossing,outcrossing,1.0,0.0,,,,True,False,False,2.2174839442139063,0.0,0.0,3.0
Iridaceae,Iris,Iris brevicaulis,Iris fulva,no,no,Iris02,,,,,0.39,0.24,0.37,pollen competition,False,True,iris brevicaulis,iris fulva,iris brevicaulis || iris fulva,165.0,78.0,3.0,1.0,perennial,perennial,mixed-mating,mixed-mating,1.0,0.0,,,,True,False,False,2.0547892734521933,0.3253893415234259,0.3253893415234259,3.0
Iridaceae,Iris,Iris fulva,Iris hexagona,yes1,no,,,,,,0.05,0.3,0.65,pollen competition,False,False,iris fulva,iris hexagona,iris fulva || iris hexagona,78.0,114.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,1.9744997270134765,0.16481024864599236,-0.16481024864599236,1.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata darcyana,no,no,,60.5986395,33.7777778,0.0,10.45,,,0.8006,seed set,False,False,jaltomata calliantha,jaltomata darcyana,jaltomata calliantha || jaltomata darcyana,489.0,163.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,2.450748231763789,0.4771212547196626,0.4771212547196626,1.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata dendroidea,no,no,,60.5986395,18.0,0.0,93.1034483,,,-0.0845,seed set,False,False,jaltomata calliantha,jaltomata dendroidea,jaltomata calliantha || jaltomata dendroidea,489.0,304.0,1.0,1.0,perennial,woody,mixed-mating,mixed-mating,,,,,,True,False,False,2.586091221366187,0.2064352755148664,0.2064352755148664,1.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata grandibaccata,no,no,,60.5986395,24.6,0.0,,,,1.0,seed set,False,False,jaltomata calliantha,jaltomata grandibaccata,jaltomata calliantha || jaltomata grandibaccata,489.0,62.0,1.0,3.0,perennial,woody,mixed-mating,mixed-mating,,,,,,True,False,False,2.240850274310937,0.8969171696253664,0.8969171696253664,3.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata procumbens,no,no,,60.5986395,41.8181818,0.0,0.36363636,,,0.9929,seed set,False,False,jaltomata calliantha,jaltomata procumbens,jaltomata calliantha || jaltomata procumbens,489.0,135.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,2.409821313809313,0.5589750906286142,0.5589750906286142,1.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata quipuscoae,no,no,,60.5986395,112.125,82.5,40.5,,,0.1681,seed set,False,False,jaltomata calliantha,jaltomata quipuscoae,jaltomata calliantha || jaltomata quipuscoae,489.0,302.0,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,2.5846579010403854,0.20930191616646976,0.20930191616646976,1.0
Solanaceae,Jaltomata,Jaltomata calliantha,Jaltomata repandidentata,no,no,,60.5986395,33.9130435,0.0,16.46875,,,0.7032,seed set,False,False,jaltomata calliantha,jaltomata repandidentata,jaltomata calliantha || jaltomata repandidentata,489.0,111.4,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,,,,,,True,False,False,2.368097024980665,0.6424236682859101,0.6424236682859101,1.0
