alpha,psi,architecture,data_structure,asym_model_beta_intercept_mean,asym_model_beta_intercept_std,asym_model_beta_delta_logK_mean,asym_model_beta_delta_logK_std,asym_model_beta_divergence_time_mean,asym_model_beta_divergence_time_std,asym_model_r2_mean,asym_model_r2_std,asym_model_n_mean,asym_model_n_std,ovule_proxy_beta_intercept_mean,ovule_proxy_beta_intercept_std,ovule_proxy_beta_delta_logO_proxy_mean,ovule_proxy_beta_delta_logO_proxy_std,ovule_proxy_beta_divergence_time_mean,ovule_proxy_beta_divergence_time_std,ovule_proxy_r2_mean,ovule_proxy_r2_std,ovule_proxy_n_mean,ovule_proxy_n_std,post_model_beta_intercept_mean,post_model_beta_intercept_std,post_model_beta_divergence_time_mean,post_model_beta_divergence_time_std,post_model_beta_abs_delta_logK_mean,post_model_beta_abs_delta_logK_std,post_model_r2_mean,post_model_r2_std,post_model_n_mean,post_model_n_std,replicate_mean,replicate_std,n_tips_mean,n_tips_std,mean_K_mean,mean_K_std,median_K_mean,median_K_std,prop_K_gt_1_mean,prop_K_gt_1_std,mean_omega_mean,mean_omega_std,mean_filter_F_mean,mean_filter_F_std,mean_sweeps_mean,mean_sweeps_std,n_pairs_used_mean,n_pairs_used_std,beta_intercept_mean,beta_intercept_std,beta_maternal_logK_mean,beta_maternal_logK_std,beta_divergence_time_mean,beta_divergence_time_std,r2_mean,r2_std,n_mean,n_std
0.6,0.05,independent,dense_reciprocal,-0.007994669663237327,0.004726000143080541,0.04267169577101402,0.007843390992918357,0.022569060368353062,0.010961348465513948,0.059677356490496956,0.00875911871831796,1225.0,0.0,-0.009370589946434487,0.006458298875249117,0.020839877097642404,0.006090404024226343,0.024524049916990896,0.011537776291625498,0.04786677618745938,0.012790572226361185,1225.0,0.0,-0.028864812486709284,0.0037069989378787104,0.5185453273644788,0.0059576338233572204,-0.00932211964635831,0.004155252235487413,0.4586052622639784,0.06603568499637803,1225.0,0.0,1.0,1.0,50.0,0.0,3.5365570763676284,0.15309660147763965,3.382031158247326,0.4988391004632911,0.9866666666666667,0.023094010767585042,0.5689207582720203,0.021171609491331084,1.2024835713696642,0.021941146165611703,2.6266666666666665,0.21571586249817923,1225.0,0.0,,,,,,,,,,
0.6,0.05,independent,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,3.5365570763676284,0.15309660147763965,3.382031158247326,0.4988391004632911,0.9866666666666667,0.023094010767585042,0.5689207582720203,0.021171609491331084,1.2024835713696642,0.021941146165611703,2.6266666666666665,0.21571586249817923,1225.0,0.0,0.01493692047222784,0.011274921483962438,0.04941567398791815,0.00839093336507724,0.2776011591687619,0.014199675535821658,0.4685894311284438,0.09542880084711125,1225.0,0.0
0.6,0.05,independent,pi_pairs,0.006183522439159247,0.0317706273176529,0.06163975481964833,0.028245544857796644,-0.036660621407275475,0.029129967994252694,0.16376238161546017,0.10018075499432808,25.0,0.0,0.007394404565716778,0.03305038225441171,0.02649754745326548,0.026064032401040084,-0.04617436148073458,0.05677875763436186,0.13508526943070667,0.1363102231698838,25.0,0.0,-0.056500357905065135,0.005505337622087874,0.5673832116883151,0.08391737196679358,0.008560091188283112,0.05579596757263601,0.5269991527293215,0.1668501568306066,25.0,0.0,1.0,1.0,50.0,0.0,3.5365570763676284,0.15309660147763965,3.382031158247326,0.4988391004632911,0.9866666666666667,0.023094010767585042,0.5689207582720203,0.021171609491331084,1.2024835713696642,0.021941146165611703,2.6266666666666665,0.21571586249817923,25.0,0.0,,,,,,,,,,
0.6,0.05,independent,sparse_reciprocal,-0.012774874095042035,0.007159466534822037,0.039281196595578584,0.011128281922550384,0.02926277386308693,0.028410801501563082,0.052351823042119716,0.017571259591144816,295.6666666666667,2.8867513459481207,-0.015019854637282429,0.008506130051887856,0.019638221165312993,0.009422905857157497,0.03333817868759118,0.026732412013368075,0.04325535258975607,0.015539738534379163,295.6666666666667,2.8867513459481207,-0.020050513963377262,0.015850178987712276,0.5027581242459834,0.021218100304954985,-0.023574921540523642,0.011507722120159738,0.4315259602630899,0.10696297758446563,295.6666666666667,2.8867513459481207,1.0,1.0,50.0,0.0,3.5365570763676284,0.15309660147763965,3.382031158247326,0.4988391004632911,0.9866666666666667,0.023094010767585042,0.5689207582720203,0.021171609491331084,1.2024835713696642,0.021941146165611703,2.6266666666666665,0.21571586249817923,295.6666666666667,2.8867513459481207,,,,,,,,,,
0.6,0.05,independent,summary_only,-0.007994669663237327,0.004726000143080541,0.04267169577101402,0.007843390992918357,0.022569060368353062,0.010961348465513948,0.059677356490496956,0.00875911871831796,1225.0,0.0,-0.009370589946434487,0.006458298875249117,0.020839877097642404,0.006090404024226343,0.024524049916990896,0.011537776291625498,0.04786677618745938,0.012790572226361185,1225.0,0.0,-0.028864812486709284,0.0037069989378787104,0.5185453273644788,0.0059576338233572204,-0.00932211964635831,0.004155252235487413,0.4586052622639784,0.06603568499637803,1225.0,0.0,1.0,1.0,50.0,0.0,3.5365570763676284,0.15309660147763965,3.382031158247326,0.4988391004632911,0.9866666666666667,0.023094010767585042,0.5689207582720203,0.021171609491331084,1.2024835713696642,0.021941146165611703,2.6266666666666665,0.21571586249817923,1225.0,0.0,,,,,,,,,,
0.6,0.05,linked,dense_reciprocal,-0.0001464403028199412,0.002081127644238228,0.0704678792041628,0.006828544439012509,-0.004210224475114863,0.0021954935702240266,0.09732493765016452,0.03999469342742165,1225.0,0.0,0.0002720946645727046,0.002222174403557367,0.03174535713418773,0.005026103558873138,-0.0015630316653312255,0.0049230389426593935,0.06913359070143732,0.03338414975327237,1225.0,0.0,-0.035368976478141696,0.002850956044391762,0.5181120465435323,0.014043745777028311,0.002609706404913748,0.019260144854409963,0.5350001180528644,0.05092785548975521,1225.0,0.0,1.0,1.0,50.0,0.0,2.909811785415496,0.6702634466042748,2.636696282478884,0.43629494353763537,0.9733333333333333,0.011547005383792535,0.49598534946201117,0.06689496014138006,1.1509170998923837,0.052539217328564494,2.546666666666667,0.397156560229506,1225.0,0.0,,,,,,,,,,
0.6,0.05,linked,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,2.909811785415496,0.6702634466042748,2.636696282478884,0.43629494353763537,0.9733333333333333,0.011547005383792535,0.49598534946201117,0.06689496014138006,1.1509170998923837,0.052539217328564494,2.546666666666667,0.397156560229506,1225.0,0.0,0.19216149750408196,0.019004754021407142,0.13899991728839908,0.016922991826800158,0.19807107630123066,0.013573204777765056,0.3444531175846162,0.05921937067615723,1225.0,0.0
0.6,0.05,linked,pi_pairs,0.019429279097845597,0.030147561978626062,0.07308410069086872,0.08015327489346298,0.02744783965626869,0.07204171427428739,0.15407665439400184,0.1474657633367223,25.0,0.0,0.02022356335995239,0.025157033024722778,0.032945665874473916,0.02554908493046939,0.017964435102567792,0.03633495942864551,0.11113177234624132,0.09784319694427678,25.0,0.0,-0.0284206518620691,0.0306982501104641,0.47707480113145956,0.05099845214912123,-0.01574012196077831,0.06868983985165397,0.6005009062350055,0.15525574932466796,25.0,0.0,1.0,1.0,50.0,0.0,2.909811785415496,0.6702634466042748,2.636696282478884,0.43629494353763537,0.9733333333333333,0.011547005383792535,0.49598534946201117,0.06689496014138006,1.1509170998923837,0.052539217328564494,2.546666666666667,0.397156560229506,25.0,0.0,,,,,,,,,,
0.6,0.05,linked,sparse_reciprocal,0.018965934361249267,0.001309779324333753,0.07146463541745195,0.0029865207657001013,-0.03128925103826125,0.013010970499543237,0.10404262074342056,0.029941175087804583,305.3333333333333,17.214335111567145,0.02114819787723085,0.004505796504790477,0.030710705967365175,0.003759618002465531,-0.03223714853425621,0.005199033333598095,0.06906979132405044,0.03421248906465611,305.3333333333333,17.214335111567145,-0.03869888366734291,0.03335632392028957,0.5273301118498067,0.028891731795377167,-0.009429914694382188,0.03660388617955744,0.5359746049327062,0.06324444248696057,305.3333333333333,17.214335111567145,1.0,1.0,50.0,0.0,2.909811785415496,0.6702634466042748,2.636696282478884,0.43629494353763537,0.9733333333333333,0.011547005383792535,0.49598534946201117,0.06689496014138006,1.1509170998923837,0.052539217328564494,2.546666666666667,0.397156560229506,305.3333333333333,17.214335111567145,,,,,,,,,,
0.6,0.05,linked,summary_only,-0.0001464403028199412,0.002081127644238228,0.0704678792041628,0.006828544439012509,-0.004210224475114863,0.0021954935702240266,0.09732493765016452,0.03999469342742165,1225.0,0.0,0.0002720946645727046,0.002222174403557367,0.03174535713418773,0.005026103558873138,-0.0015630316653312255,0.0049230389426593935,0.06913359070143732,0.03338414975327237,1225.0,0.0,-0.035368976478141696,0.002850956044391762,0.5181120465435323,0.014043745777028311,0.002609706404913748,0.019260144854409963,0.5350001180528644,0.05092785548975521,1225.0,0.0,1.0,1.0,50.0,0.0,2.909811785415496,0.6702634466042748,2.636696282478884,0.43629494353763537,0.9733333333333333,0.011547005383792535,0.49598534946201117,0.06689496014138006,1.1509170998923837,0.052539217328564494,2.546666666666667,0.397156560229506,1225.0,0.0,,,,,,,,,,
0.6,0.05,pleiotropic,dense_reciprocal,-0.0007047622449110972,0.009360611388516156,0.08018469275550481,0.009034483445972906,0.00039315007714801783,0.014196797992082419,0.12878340893958676,0.02088538773249273,1225.0,0.0,-0.0013149477650829557,0.0074437341998389705,0.034129649393566025,0.000774099192392574,-0.0003414269895181104,0.015713997705414512,0.07861190177330941,0.006043329408427366,1225.0,0.0,-0.04460725029796749,0.0075423345938992765,0.5299740496699233,0.0008690579994846237,-0.007570519152715752,0.010906445377593823,0.5092849102010181,0.019174946066121277,1225.0,0.0,1.0,1.0,50.0,0.0,3.2268838118550787,0.30571776726257793,2.8973812524893146,0.5048765618772859,0.9733333333333333,0.011547005383792535,0.5329729169358438,0.03771501387321178,1.1834084015810753,0.030971013795101157,2.44,0.4703190406521939,1225.0,0.0,,,,,,,,,,
0.6,0.05,pleiotropic,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,3.2268838118550787,0.30571776726257793,2.8973812524893146,0.5048765618772859,0.9733333333333333,0.011547005383792535,0.5329729169358438,0.03771501387321178,1.1834084015810753,0.030971013795101157,2.44,0.4703190406521939,1225.0,0.0,0.22440166246684365,0.03695225334537224,0.1310289160602596,0.017251515555688254,0.1837655266057373,0.014294395377383938,0.3256633537240479,0.004025347083110673,1225.0,0.0
0.6,0.05,pleiotropic,pi_pairs,0.009324542829347028,0.026636553550616678,0.10380147769259017,0.004221154431609502,-0.04768270939592428,0.008060347870677569,0.1895162884583781,0.033388019014869375,25.0,0.0,-0.0060844140621954266,0.03387887775585753,0.05106201259216603,0.012396163257695837,-0.030258461931233077,0.02661525330254972,0.13420698935052322,0.04929760762515932,25.0,0.0,-0.057491614093042515,0.03598958786454304,0.5678650951403936,0.15611172144899055,0.022507927277759535,0.03748300024420045,0.5687470527228252,0.2903954838193384,25.0,0.0,1.0,1.0,50.0,0.0,3.2268838118550787,0.30571776726257793,2.8973812524893146,0.5048765618772859,0.9733333333333333,0.011547005383792535,0.5329729169358438,0.03771501387321178,1.1834084015810753,0.030971013795101157,2.44,0.4703190406521939,25.0,0.0,,,,,,,,,,
0.6,0.05,pleiotropic,sparse_reciprocal,0.007615725089212451,0.03279909037552256,0.08548027068216214,0.019948088173689763,-0.01081511609790311,0.03797815124529959,0.14808674311923162,0.04383211141874267,315.6666666666667,8.020806277010644,0.005590937337498249,0.03928527679432158,0.036321208861286224,0.007015233712657287,-0.011268787003943589,0.03839741937310931,0.09025541155005361,0.01905563068446004,315.6666666666667,8.020806277010644,-0.036164698239139675,0.0024307638892877466,0.5272795299555821,0.0037983239754281503,-0.01440290237068761,0.007032869712820963,0.5040869397004478,0.012749041494282036,315.6666666666667,8.020806277010644,1.0,1.0,50.0,0.0,3.2268838118550787,0.30571776726257793,2.8973812524893146,0.5048765618772859,0.9733333333333333,0.011547005383792535,0.5329729169358438,0.03771501387321178,1.1834084015810753,0.030971013795101157,2.44,0.4703190406521939,315.6666666666667,8.020806277010644,,,,,,,,,,
0.6,0.05,pleiotropic,summary_only,-0.0007047622449110972,0.009360611388516156,0.08018469275550481,0.009034483445972906,0.00039315007714801783,0.014196797992082419,0.12878340893958676,0.02088538773249273,1225.0,0.0,-0.0013149477650829557,0.0074437341998389705,0.034129649393566025,0.000774099192392574,-0.0003414269895181104,0.015713997705414512,0.07861190177330941,0.006043329408427366,1225.0,0.0,-0.04460725029796749,0.0075423345938992765,0.5299740496699233,0.0008690579994846237,-0.007570519152715752,0.010906445377593823,0.5092849102010181,0.019174946066121277,1225.0,0.0,1.0,1.0,50.0,0.0,3.2268838118550787,0.30571776726257793,2.8973812524893146,0.5048765618772859,0.9733333333333333,0.011547005383792535,0.5329729169358438,0.03771501387321178,1.1834084015810753,0.030971013795101157,2.44,0.4703190406521939,1225.0,0.0,,,,,,,,,,
1.0,0.005,independent,dense_reciprocal,0.0015950808513644713,0.0018472133432155518,0.032708323973324106,0.021017243878126715,-0.009348302371951887,0.00291091957231393,0.02363642127548186,0.02392733757529015,1225.0,0.0,0.0014677483509086648,0.0020916226999568768,-0.001304480496988077,0.005680776567837193,-0.007190848610627768,0.0066585903956130855,0.0037519714508566318,0.004465747318861274,1225.0,0.0,-0.033252978786246355,0.012242966299324868,0.5152793654794077,0.023985805141406934,6.949311767080746e-05,0.016698046993500498,0.5474190782476379,0.13743403841121163,1225.0,0.0,1.0,1.0,50.0,0.0,1.5508488541478815,0.03906680876152785,1.4667993698616097,0.004126807861285173,0.84,0.03464101615137746,0.27788011071050817,0.006893452687842076,1.0004002774338916,0.009803283094650358,1.2866666666666668,0.09451631252505227,1225.0,0.0,,,,,,,,,,
1.0,0.005,independent,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,1.5508488541478815,0.03906680876152785,1.4667993698616097,0.004126807861285173,0.84,0.03464101615137746,0.27788011071050817,0.006893452687842076,1.0004002774338916,0.009803283094650358,1.2866666666666668,0.09451631252505227,1225.0,0.0,0.02842705002853611,0.00673081557101629,0.040453575486901656,0.024235150503635755,0.23808613407497306,0.0036139293703578894,0.4786454965217232,0.05426069171793701,1225.0,0.0
1.0,0.005,independent,pi_pairs,0.027735391089934048,0.035372255227017965,0.059818523011143494,0.06702857308535619,-0.03970315983686932,0.0433764143575681,0.14217389654126492,0.060608216517792704,25.0,0.0,0.029723858534750087,0.03368897142799833,0.007915307614819225,0.040999010580591654,-0.05493960153902139,0.038179427427240495,0.09553874616519757,0.06368561542721422,25.0,0.0,0.008453119533362898,0.06498035475945473,0.5465172289134892,0.08331775762897538,-0.09328451608846733,0.07583635415425581,0.5952624778642349,0.3334578328145555,25.0,0.0,1.0,1.0,50.0,0.0,1.5508488541478815,0.03906680876152785,1.4667993698616097,0.004126807861285173,0.84,0.03464101615137746,0.27788011071050817,0.006893452687842076,1.0004002774338916,0.009803283094650358,1.2866666666666668,0.09451631252505227,25.0,0.0,,,,,,,,,,
1.0,0.005,independent,sparse_reciprocal,0.0031647932908176785,0.0023729056597268177,0.03352946056252166,0.032190110001174464,-0.01563742153186461,0.01527632917846393,0.028685611510956166,0.032586863452681414,313.6666666666667,6.110100926607794,0.00356806479241696,0.0037056059877138094,0.000955869715480674,0.011732195601636495,-0.014425303588354888,0.017377941860360662,0.009099231754941242,0.0068773448343694725,313.6666666666667,6.110100926607794,-0.04480510558781172,0.01281998355455407,0.5093570671584939,0.009312254867261257,0.02255289125647414,0.03179600938919629,0.5558960969182021,0.1114472758926861,313.6666666666667,6.110100926607794,1.0,1.0,50.0,0.0,1.5508488541478815,0.03906680876152785,1.4667993698616097,0.004126807861285173,0.84,0.03464101615137746,0.27788011071050817,0.006893452687842076,1.0004002774338916,0.009803283094650358,1.2866666666666668,0.09451631252505227,313.6666666666667,6.110100926607794,,,,,,,,,,
1.0,0.005,independent,summary_only,0.0015950808513644713,0.0018472133432155518,0.032708323973324106,0.021017243878126715,-0.009348302371951887,0.00291091957231393,0.02363642127548186,0.02392733757529015,1225.0,0.0,0.0014677483509086648,0.0020916226999568768,-0.001304480496988077,0.005680776567837193,-0.007190848610627768,0.0066585903956130855,0.0037519714508566318,0.004465747318861274,1225.0,0.0,-0.033252978786246355,0.012242966299324868,0.5152793654794077,0.023985805141406934,6.949311767080746e-05,0.016698046993500498,0.5474190782476379,0.13743403841121163,1225.0,0.0,1.0,1.0,50.0,0.0,1.5508488541478815,0.03906680876152785,1.4667993698616097,0.004126807861285173,0.84,0.03464101615137746,0.27788011071050817,0.006893452687842076,1.0004002774338916,0.009803283094650358,1.2866666666666668,0.09451631252505227,1225.0,0.0,,,,,,,,,,
1.0,0.005,linked,dense_reciprocal,0.003256180197562871,0.00446232933416017,0.08013480738726667,0.00538560632306976,-0.0016584602420958057,0.011410302417128204,0.08820223223740209,0.0111413114460555,1225.0,0.0,0.004103172846074323,0.0100291756010095,0.006035029715237508,0.0036826200022457116,-0.0003094198647878912,0.007662366241276637,0.0038880024744217443,0.003143751784940076,1225.0,0.0,-0.03929982218461508,0.0024065091958823588,0.5109618502665131,0.008622550310905532,0.011227126984773383,0.0115070403097405,0.5905861456837741,0.05447428127328315,1225.0,0.0,1.0,1.0,50.0,0.0,1.5851486280759597,0.056283654932250425,1.442828414340416,0.05218153136648358,0.86,0.034641016151377574,0.28309682284189136,0.013324000812158183,1.0050019285864813,0.013110867483209445,1.2000000000000002,0.13856406460551016,1225.0,0.0,,,,,,,,,,
1.0,0.005,linked,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,1.5851486280759597,0.056283654932250425,1.442828414340416,0.05218153136648358,0.86,0.034641016151377574,0.28309682284189136,0.013324000812158183,1.0050019285864813,0.013110867483209445,1.2000000000000002,0.13856406460551016,1225.0,0.0,0.10876796546527162,0.013597374896868386,0.1538534142062886,0.01261402095933082,0.21382975932945988,0.006504188212038425,0.425494824495036,0.03306561163306304,1225.0,0.0
1.0,0.005,linked,pi_pairs,0.010411780415606598,0.05586864840213955,0.05737845066539127,0.03454106542156784,-0.011884737372896512,0.11710298169607429,0.06950576446225983,0.047088695674779434,25.0,0.0,0.013744430652092285,0.049094732856557376,0.03037824017853238,0.03380209520167833,-0.013586616338037585,0.11734539805779971,0.08498252662356576,0.06701537626860989,25.0,0.0,-0.09168384792261441,0.03760913366580948,0.4717516874344449,0.05767489491916032,0.09613136312108485,0.11129450239061399,0.5691369851810845,0.07699779734308801,25.0,0.0,1.0,1.0,50.0,0.0,1.5851486280759597,0.056283654932250425,1.442828414340416,0.05218153136648358,0.86,0.034641016151377574,0.28309682284189136,0.013324000812158183,1.0050019285864813,0.013110867483209445,1.2000000000000002,0.13856406460551016,25.0,0.0,,,,,,,,,,
1.0,0.005,linked,sparse_reciprocal,0.00559558707786523,0.025622957306206985,0.07940364379047156,0.013777647432853049,-0.011435297505272458,0.003865316564921913,0.08714872088439707,0.026721900453418924,291.0,16.522711641858304,0.0061552362431842944,0.03053247930926541,0.007293258234587261,0.005009988934019342,-0.008772986321909612,0.004716326461024474,0.006230905908716296,0.006577972063320402,291.0,16.522711641858304,-0.0521174396525223,0.019904250716928595,0.5097896204379343,0.004880458002152759,0.018586873656507064,0.02987190830265914,0.5966915822650378,0.05778442877651711,291.0,16.522711641858304,1.0,1.0,50.0,0.0,1.5851486280759597,0.056283654932250425,1.442828414340416,0.05218153136648358,0.86,0.034641016151377574,0.28309682284189136,0.013324000812158183,1.0050019285864813,0.013110867483209445,1.2000000000000002,0.13856406460551016,291.0,16.522711641858304,,,,,,,,,,
1.0,0.005,linked,summary_only,0.003256180197562871,0.00446232933416017,0.08013480738726667,0.00538560632306976,-0.0016584602420958057,0.011410302417128204,0.08820223223740209,0.0111413114460555,1225.0,0.0,0.004103172846074323,0.0100291756010095,0.006035029715237508,0.0036826200022457116,-0.0003094198647878912,0.007662366241276637,0.0038880024744217443,0.003143751784940076,1225.0,0.0,-0.03929982218461508,0.0024065091958823588,0.5109618502665131,0.008622550310905532,0.011227126984773383,0.0115070403097405,0.5905861456837741,0.05447428127328315,1225.0,0.0,1.0,1.0,50.0,0.0,1.5851486280759597,0.056283654932250425,1.442828414340416,0.05218153136648358,0.86,0.034641016151377574,0.28309682284189136,0.013324000812158183,1.0050019285864813,0.013110867483209445,1.2000000000000002,0.13856406460551016,1225.0,0.0,,,,,,,,,,
1.0,0.005,pleiotropic,dense_reciprocal,0.005663040458903955,0.010243087606530584,0.08104553856254071,0.008484623388180798,-0.008754991349912577,0.01723932357764536,0.06482852363115943,0.010138091813794254,1225.0,0.0,0.00597638243374099,0.00915521427552409,0.009187119568454824,0.002100967137031891,-0.011253624867276183,0.01585247606601146,0.00846728748482739,0.0038517915626055327,1225.0,0.0,-0.033501225864714164,0.006841201335377239,0.5226688850045867,0.019055211297155015,-0.015088873686060579,0.017882907566117073,0.5986674267855466,0.11290803430113337,1225.0,0.0,1.0,1.0,50.0,0.0,1.5751173998200398,0.07497118439394962,1.5148937740036572,0.11761445263401633,0.84,0.020000000000000018,0.2836628616516159,0.01672861577174541,0.994875487280566,0.013200940710376044,1.18,0.13114877048603998,1225.0,0.0,,,,,,,,,,
1.0,0.005,pleiotropic,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,1.5751173998200398,0.07497118439394962,1.5148937740036572,0.11761445263401633,0.84,0.020000000000000018,0.2836628616516159,0.01672861577174541,0.994875487280566,0.013200940710376044,1.18,0.13114877048603998,1225.0,0.0,0.11532810307304074,0.02451979796502305,0.1850044123577029,0.038504831637529026,0.20080915449870027,0.018177312207580298,0.37763373408724826,0.079856201678447,1225.0,0.0
1.0,0.005,pleiotropic,pi_pairs,0.034842310319445964,0.020946143203230207,0.10610042614683574,0.1009262421694785,-0.011516336229155056,0.06331796140616751,0.14810922708814836,0.1747948209159607,25.0,0.0,0.013246349997679296,0.05401803756092962,-0.0074779958561630765,0.027507469142426678,0.008302774744583644,0.11130616267362901,0.09177266274715896,0.07740873075044427,25.0,0.0,-0.0077314256507044375,0.056897803495735456,0.43582493777368786,0.0729467679016595,-0.03450207967683318,0.08239428625802513,0.5318379070619055,0.10062510224734332,25.0,0.0,1.0,1.0,50.0,0.0,1.5751173998200398,0.07497118439394962,1.5148937740036572,0.11761445263401633,0.84,0.020000000000000018,0.2836628616516159,0.01672861577174541,0.994875487280566,0.013200940710376044,1.18,0.13114877048603998,25.0,0.0,,,,,,,,,,
1.0,0.005,pleiotropic,sparse_reciprocal,0.008854726954506306,0.02608361232015808,0.10149276382311156,0.001527648897466552,-0.009602960820239538,0.03894655605867618,0.10340357192991607,0.016757150749829655,311.6666666666667,13.503086067019403,0.010086122688357358,0.021677697198990396,0.012084242600951657,0.0040962637884790895,-0.013103223314828263,0.0340975155031814,0.015827143846443976,0.003374869970288952,311.6666666666667,13.503086067019403,-0.03743699193317553,0.018894690534147152,0.5226551589184533,0.03968150576030854,-0.015981717170154064,0.04001806520839635,0.595415845885225,0.08863316651584648,311.6666666666667,13.503086067019403,1.0,1.0,50.0,0.0,1.5751173998200398,0.07497118439394962,1.5148937740036572,0.11761445263401633,0.84,0.020000000000000018,0.2836628616516159,0.01672861577174541,0.994875487280566,0.013200940710376044,1.18,0.13114877048603998,311.6666666666667,13.503086067019403,,,,,,,,,,
1.0,0.005,pleiotropic,summary_only,0.005663040458903955,0.010243087606530584,0.08104553856254071,0.008484623388180798,-0.008754991349912577,0.01723932357764536,0.06482852363115943,0.010138091813794254,1225.0,0.0,0.00597638243374099,0.00915521427552409,0.009187119568454824,0.002100967137031891,-0.011253624867276183,0.01585247606601146,0.00846728748482739,0.0038517915626055327,1225.0,0.0,-0.033501225864714164,0.006841201335377239,0.5226688850045867,0.019055211297155015,-0.015088873686060579,0.017882907566117073,0.5986674267855466,0.11290803430113337,1225.0,0.0,1.0,1.0,50.0,0.0,1.5751173998200398,0.07497118439394962,1.5148937740036572,0.11761445263401633,0.84,0.020000000000000018,0.2836628616516159,0.01672861577174541,0.994875487280566,0.013200940710376044,1.18,0.13114877048603998,1225.0,0.0,,,,,,,,,,
1.0,0.02,independent,dense_reciprocal,-0.0011787325084687205,0.005804784381639519,0.03141387036980442,0.021018013452184042,-3.428477635923343e-05,0.004893859817977909,0.012658623273417824,0.010516436864909676,1225.0,0.0,-0.0022845725696696937,0.00712880759423228,-0.0027359697650723956,0.005160580250439039,0.00036138721128734316,0.005023459816238987,0.002002100067383069,0.0018488252078375314,1225.0,0.0,-0.029954884583383436,0.012380142025124804,0.5109627098015942,0.010978648616635124,0.0048998153687817795,0.005922218367122149,0.6393647822438348,0.07375560400791113,1225.0,0.0,1.0,1.0,50.0,0.0,6.246716212080957,0.18653115843650184,5.704429488329592,0.21390408946525102,1.0,0.0,0.7782781973544735,0.007085185157492123,1.367866496430717,0.026846629518411443,3.6733333333333333,0.4300387579432033,1225.0,0.0,,,,,,,,,,
1.0,0.02,independent,one_direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,0.0,6.246716212080957,0.18653115843650184,5.704429488329592,0.21390408946525102,1.0,0.0,0.7782781973544735,0.007085185157492123,1.367866496430717,0.026846629518411443,3.6733333333333333,0.4300387579432033,1225.0,0.0,0.02139768199308292,0.03646310637702054,0.04099928769408495,0.022415511436179102,0.2904527340913511,0.007843956529784969,0.6166905528845338,0.06145482360587433,1225.0,0.0
1.0,0.02,independent,pi_pairs,-0.007850198756727066,0.038591548786242984,0.027952917174820985,0.03829000951667664,-0.0665879686453651,0.06911780106363653,0.0903805121161874,0.059046212663904474,25.0,0.0,-0.011003601986068303,0.051189922773627654,-0.00136165389667743,0.025562941159434315,-0.060440190438340154,0.08694939903700688,0.10196813676314447,0.0771176306231765,25.0,0.0,-0.0377612271449558,0.03979068078493291,0.5303603316542412,0.052341693519014784,0.0221289932454094,0.07188977750009945,0.7350373389193763,0.06469949182408419,25.0,0.0,1.0,1.0,50.0,0.0,6.246716212080957,0.18653115843650184,5.704429488329592,0.21390408946525102,1.0,0.0,0.7782781973544735,0.007085185157492123,1.367866496430717,0.026846629518411443,3.6733333333333333,0.4300387579432033,25.0,0.0,,,,,,,,,,
1.0,0.02,independent,sparse_reciprocal,-0.003995071221837582,0.01194086578653523,0.020030497233801035,0.04537946616156434,0.0023541935703131115,0.027459992173442735,0.021072320522417587,0.02611772390624305,309.3333333333333,7.767453465154037,-0.004285310502210733,0.012128073433919978,-0.00033409513532886803,0.006163279504811338,0.0017576631758260749,0.026103520546769836,0.007031710655850547,0.005359747126413097,309.3333333333333,7.767453465154037,-0.029408197498730387,0.008888166833079731,0.5089484430056789,0.01632492481137168,0.0023101497095600284,0.008721884097113788,0.6587788904602664,0.07594808709127032,309.3333333333333,7.767453465154037,1.0,1.0,50.0,0.0,6.246716212080957,0.18653115843650184,5.704429488329592,0.21390408946525102,1.0,0.0,0.7782781973544735,0.007085185157492123,1.367866496430717,0.026846629518411443,3.6733333333333333,0.4300387579432033,309.3333333333333,7.767453465154037,,,,,,,,,,
