replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_000,sp_031,0,31,few,few,0.13229642472381273,55.21897849292296,45.710858919144776,4.011306707470398,3.822335882785024,1.517044303157246,2.279924752821488,0.4167639043943015,0.8241424392732634,-0.40737853487896186,-0.18897082468537407,0.9488614960126387,1.172806490728795,0.5474116208890241,0.4051332270587681,0.47376526528778007,-0.06863203822901198,0.0,0,552,457,340,191,0.3840579710144928,0.5820568927789934,-0.19799892176450062,50,50,0.0
0,sp_000,sp_032,0,32,few,few,0.13229642472381273,55.21897849292296,38.85013676796345,4.011306707470398,3.6597115972183594,1.517044303157246,1.3041078465489073,0.4167639043943015,0.2655191644933114,0.15124473990099008,-0.3515951102520387,0.9488614960126387,0.9720315263008649,0.2329948318410749,0.19834731395225436,0.20266337322268002,-0.004316059270425665,0.0,0,552,389,354,350,0.3586956521739131,0.10025706940874035,0.25843858276517273,50,50,0.0
0,sp_000,sp_033,0,33,few,few,0.4148330725813185,55.21897849292296,34.27223196797512,4.011306707470398,3.534335462682416,1.517044303157246,0.9994628239636388,0.4167639043943015,-0.0005373203670978413,0.41730122476139936,-0.47697124478798214,0.9488614960126387,0.9152388210329486,0.31405713592554363,0.257696228341196,0.24981638530470385,0.00787984303649214,0.22119921692859512,1,552,343,411,239,0.2554347826086957,0.3032069970845481,-0.04777221447585245,50,36,0.28
0,sp_000,sp_034,0,34,few,few,0.6107927492157067,55.21897849292296,17.59334841759937,4.011306707470398,2.867520899792038,1.517044303157246,2.059634106305102,0.4167639043943015,0.7225283487269974,-0.30576444433269595,-1.14378580767836,0.9488614960126387,1.2317883299972712,0.6044119861492919,0.4364522784796302,0.525031898077208,-0.08857961959757776,0.3934693402873666,2,552,176,381,79,0.3097826086956522,0.5511363636363636,-0.24135375494071143,50,29,0.42000000000000004
0,sp_000,sp_035,0,35,few,few,0.2822748182578914,55.21897849292296,34.82861625202868,4.011306707470398,3.550439354964782,1.517044303157246,1.3393865108186107,0.4167639043943015,0.2922116813803926,0.12455222301390889,-0.46086735250561617,0.9488614960126387,0.9969143522501891,0.2552888318844864,0.2151273023406044,0.22469680011135684,-0.009569497770752444,0.0,0,552,348,408,233,0.26086956521739135,0.33045977011494254,-0.06959020489755119,50,50,0.0
0,sp_000,sp_036,0,36,few,many,0.27806039641071206,55.21897849292296,343.88897217151793,4.011306707470398,5.840318849961337,1.517044303157246,0.6748322008036284,0.4167639043943015,-0.3932912104156036,0.8100551148099051,1.8290121424909387,0.9488614960126387,0.7700573774933864,0.3312531871153621,0.26970987675080016,0.22514856172797526,0.0445613150228249,0.22119921692859512,1,552,3439,478,2504,0.1340579710144928,0.27188136086071535,-0.13782338984622255,50,35,0.30000000000000004
0,sp_000,sp_037,0,37,few,few,0.2822748182578914,55.21897849292296,42.184271813221294,4.011306707470398,3.7420474457220427,1.517044303157246,2.237395383046347,0.4167639043943015,0.8053124138933655,-0.388548509499064,-0.26925926174835535,0.9488614960126387,1.230050187602794,0.5047895369748836,0.38058225008454705,0.46254834362643293,-0.08196609354188589,0.3934693402873666,2,552,422,333,222,0.3967391304347826,0.47393364928909953,-0.07719451885431694,50,36,0.28
0,sp_000,sp_038,0,38,few,few,0.2822748182578914,55.21897849292296,45.34532635942533,4.011306707470398,3.8143071141263674,1.517044303157246,1.0026595513042063,0.4167639043943015,0.0026560209556797778,0.4141078834386217,-0.19699959334403072,0.9488614960126387,0.9398644400582347,0.2576453758186884,0.21688034356335895,0.21506292753464373,0.001817416028715213,0.0,0,552,453,472,338,0.14492753623188404,0.2538631346578366,-0.10893559842595257,50,50,0.0
0,sp_000,sp_039,0,39,few,few,0.4148330725813185,55.21897849292296,19.378172576355183,4.011306707470398,2.9641473077109146,1.517044303157246,1.6662613294544766,0.4167639043943015,0.5105823918601948,-0.09381848746589333,-1.0471593997594835,0.9488614960126387,1.109185297813497,0.4076432462574277,0.32077102233148624,0.3637424822700983,-0.04297145993861207,0.0,0,552,194,407,103,0.2626811594202898,0.4690721649484536,-0.2063910055281638,50,50,0.0
0,sp_000,sp_040,0,40,few,few,0.4148330725813185,55.21897849292296,15.787355917529311,4.011306707470398,2.759209361271025,1.517044303157246,1.9645031743035355,0.4167639043943015,0.6752393758478719,-0.25847547145357036,-1.2520973461993732,0.9488614960126387,0.9881889328713623,0.542246427444146,0.40221059723810315,0.41482358814842946,-0.012612990910326305,0.22119921692859512,1,552,158,328,93,0.4057971014492754,0.4113924050632911,-0.005595303614015723,50,41,0.18000000000000005
