data_structure,asym_model_beta_intercept,asym_model_beta_delta_logK,asym_model_beta_divergence_time,asym_model_r2,asym_model_n,ovule_proxy_beta_intercept,ovule_proxy_beta_delta_logO_proxy,ovule_proxy_beta_divergence_time,ovule_proxy_r2,ovule_proxy_n,post_model_beta_intercept,post_model_beta_divergence_time,post_model_beta_abs_delta_logK,post_model_r2,post_model_n,replicate,alpha,psi,architecture,n_tips,mean_K,median_K,prop_K_gt_1,mean_omega,mean_filter_F,mean_sweeps,n_pairs_used,beta_intercept,beta_maternal_logK,beta_divergence_time,r2,n
dense_reciprocal,-0.0013256108544240383,0.04002811021455102,0.004568268080409357,0.016649807223778845,3160.0,-0.00048057584728542526,0.0004434655323057178,0.0034631795654456125,0.00011479316187934518,3160.0,-0.043750600703112826,0.5169161323434603,-0.005954119549638019,0.5845509865478371,3160.0,2,1.0,0.02,independent,80,6.701645684510396,6.156099707865044,1.0,0.7938546924844869,1.388791479545891,3.6,3160,,,,,
sparse_reciprocal,-0.006302025756243428,0.06560254523856737,0.010770130980571028,0.03991482210151309,771.0,-0.004930655647089783,0.004778969806450192,0.009482568705844402,0.003017097187687723,771.0,-0.04919793160753904,0.5295979415457612,-0.00024191555799281611,0.5862113040746177,771.0,2,1.0,0.02,independent,80,6.701645684510396,6.156099707865044,1.0,0.7938546924844869,1.388791479545891,3.6,771,,,,,
pi_pairs,0.00646684829555076,0.12878476411346895,0.0075900072504095735,0.19202728207295816,40.0,-0.0341986070577925,-0.01219014253322602,0.05232017495357362,0.02493254540106815,40.0,-0.07854996158685407,0.5114870575273881,0.046590983003619996,0.6613166406140997,40.0,2,1.0,0.02,independent,80,6.701645684510396,6.156099707865044,1.0,0.7938546924844869,1.388791479545891,3.6,40,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.0,0.02,independent,80,6.701645684510396,6.156099707865044,1.0,0.7938546924844869,1.388791479545891,3.6,3160,0.024065248425172794,0.038366343842222234,0.29814839811535115,0.5753678835517162,3160.0
summary_only,-0.0013256108544240383,0.04002811021455102,0.004568268080409357,0.016649807223778845,3160.0,-0.00048057584728542526,0.0004434655323057178,0.0034631795654456125,0.00011479316187934518,3160.0,-0.043750600703112826,0.5169161323434603,-0.005954119549638019,0.5845509865478371,3160.0,2,1.0,0.02,independent,80,6.701645684510396,6.156099707865044,1.0,0.7938546924844869,1.388791479545891,3.6,3160,,,,,
dense_reciprocal,0.00231657126950064,0.0341537460850479,-0.007233929583681835,0.012929488220255636,3160.0,0.0006816684464175821,0.00037635740609752097,-0.0060271242485438435,0.00019783699532149868,3160.0,-0.040966085687213445,0.5189408785664982,0.011643946597736134,0.46077386754488603,3160.0,3,1.0,0.02,independent,80,6.898518345964556,6.418443953119899,1.0,0.7945877391120741,1.3784999970165228,3.475,3160,,,,,
sparse_reciprocal,0.005292743592682698,0.04117185856211828,-0.0171307116793865,0.019658617521424837,736.0,0.00020289741424259225,0.004811875047187144,-0.012274147547540163,0.0020810723647002316,736.0,-0.032132372367302625,0.4935177564546741,0.020279548053088133,0.4247561228347877,736.0,3,1.0,0.02,independent,80,6.898518345964556,6.418443953119899,1.0,0.7945877391120741,1.3784999970165228,3.475,736,,,,,
pi_pairs,0.021615275247829854,-0.07084721445462959,-0.04797965852010017,0.11532785578794158,40.0,0.01770784892448308,0.007581164199400879,-0.050501850505888464,0.032989219820687254,40.0,-0.12475866153606763,0.5387754542995733,0.141385269171914,0.4605888950839718,40.0,3,1.0,0.02,independent,80,6.898518345964556,6.418443953119899,1.0,0.7945877391120741,1.3784999970165228,3.475,40,,,,,
one_direction,,,,,,,,,,,,,,,,3,1.0,0.02,independent,80,6.898518345964556,6.418443953119899,1.0,0.7945877391120741,1.3784999970165228,3.475,3160,0.012856019483560409,0.043442090769467756,0.29817305885025724,0.4808748232937724,3160.0
summary_only,0.00231657126950064,0.0341537460850479,-0.007233929583681835,0.012929488220255636,3160.0,0.0006816684464175821,0.00037635740609752097,-0.0060271242485438435,0.00019783699532149868,3160.0,-0.040966085687213445,0.5189408785664982,0.011643946597736134,0.46077386754488603,3160.0,3,1.0,0.02,independent,80,6.898518345964556,6.418443953119899,1.0,0.7945877391120741,1.3784999970165228,3.475,3160,,,,,
dense_reciprocal,-0.0032578664445572364,0.028354717094192287,0.008498116639908088,0.011840967724947693,3160.0,-0.0019357037923240675,-0.00015125742241296064,0.01005220777143839,0.0005835109825316209,3160.0,-0.04156577264010292,0.5236909639053462,-0.0003681119236372231,0.5628734700690581,3160.0,4,1.0,0.02,independent,80,6.895679207108158,6.336426377688925,1.0,0.7979183750373979,1.3759419908777286,3.9,3160,,,,,
sparse_reciprocal,0.0007325487655676196,0.03375200085001269,0.015500388049798041,0.0212263100298139,804.0,0.003353914963161582,0.0006267405809395211,0.015185882459344399,0.0015302891573665267,804.0,-0.051963676391205874,0.5287615591255226,0.025451152357054144,0.5423010718682999,804.0,4,1.0,0.02,independent,80,6.895679207108158,6.336426377688925,1.0,0.7979183750373979,1.3759419908777286,3.9,804,,,,,
pi_pairs,-0.0011687653724680863,0.08015488317127771,0.05939819067984768,0.11755213862613068,40.0,-0.014776620114489733,0.003840709810110407,0.08544915495655385,0.038644060748534104,40.0,-0.08524222500744803,0.6688809532065926,0.0022410940912615048,0.7213477760130869,40.0,4,1.0,0.02,independent,80,6.895679207108158,6.336426377688925,1.0,0.7979183750373979,1.3759419908777286,3.9,40,,,,,
one_direction,,,,,,,,,,,,,,,,4,1.0,0.02,independent,80,6.895679207108158,6.336426377688925,1.0,0.7979183750373979,1.3759419908777286,3.9,3160,0.021835206451043383,0.04034051096898188,0.30451214409767663,0.5002793524134637,3160.0
summary_only,-0.0032578664445572364,0.028354717094192287,0.008498116639908088,0.011840967724947693,3160.0,-0.0019357037923240675,-0.00015125742241296064,0.01005220777143839,0.0005835109825316209,3160.0,-0.04156577264010292,0.5236909639053462,-0.0003681119236372231,0.5628734700690581,3160.0,4,1.0,0.02,independent,80,6.895679207108158,6.336426377688925,1.0,0.7979183750373979,1.3759419908777286,3.9,3160,,,,,
dense_reciprocal,-0.0003544311615229493,0.03295584674306965,0.0066437812551722935,0.012465908521936186,3160.0,-0.0044134959263142926,0.0006203565921987404,0.011037441536496119,0.0009289123213188644,3160.0,-0.039303708507938816,0.5256342930739459,0.004257008385485479,0.5543719251178741,3160.0,5,1.0,0.02,independent,80,6.47038931840095,6.324521329874781,1.0,0.785447648910887,1.3779371201763875,3.5,3160,,,,,
sparse_reciprocal,-0.0017503127264404206,0.030300624028842857,0.015123048462361677,0.012700093977554339,810.0,-0.0052782424777488126,0.002707752221092737,0.018414956670906327,0.003156526591870934,810.0,-0.049957458194077216,0.520456202004457,0.022795044644342104,0.5483027964671916,810.0,5,1.0,0.02,independent,80,6.47038931840095,6.324521329874781,1.0,0.785447648910887,1.3779371201763875,3.5,810,,,,,
pi_pairs,-0.004490304826463162,0.0019349603670133705,0.03580411579803307,0.0157890500363278,40.0,0.007179567741497128,0.020793414391679796,0.02756487255343808,0.06766173047938984,40.0,-0.014422876742627365,0.5305573421779908,-0.08028944088117373,0.6246261709274472,40.0,5,1.0,0.02,independent,80,6.47038931840095,6.324521329874781,1.0,0.785447648910887,1.3779371201763875,3.5,40,,,,,
one_direction,,,,,,,,,,,,,,,,5,1.0,0.02,independent,80,6.47038931840095,6.324521329874781,1.0,0.785447648910887,1.3779371201763875,3.5,3160,0.02175486740516301,0.039174136751406824,0.3030560638082315,0.5688518739027537,3160.0
summary_only,-0.0003544311615229493,0.03295584674306965,0.0066437812551722935,0.012465908521936186,3160.0,-0.0044134959263142926,0.0006203565921987404,0.011037441536496119,0.0009289123213188644,3160.0,-0.039303708507938816,0.5256342930739459,0.004257008385485479,0.5543719251178741,3160.0,5,1.0,0.02,independent,80,6.47038931840095,6.324521329874781,1.0,0.785447648910887,1.3779371201763875,3.5,3160,,,,,
dense_reciprocal,0.004679842279895279,0.034686737371573094,-0.00958480227109456,0.018508586799650395,3160.0,0.004114422904444139,-0.006703774029001897,-0.010019452633086463,0.003747109540361171,3160.0,-0.022588720236988102,0.49920842668610554,0.010124953202004678,0.6931336853664452,3160.0,6,1.0,0.02,independent,80,6.4053604172874925,5.980617823876694,1.0,0.7773915292531995,1.372502804530592,3.875,3160,,,,,
sparse_reciprocal,0.01090460762823769,0.023486765019076115,-0.018222844484255693,0.01285262491425232,826.0,0.011435796108486657,-0.006916047753360043,-0.01971319830005083,0.007479031831907901,826.0,-0.013282293202978298,0.5050470938137872,-0.014128871564907214,0.7085365625517648,826.0,6,1.0,0.02,independent,80,6.4053604172874925,5.980617823876694,1.0,0.7773915292531995,1.372502804530592,3.875,826,,,,,
pi_pairs,0.001870932835329459,-5.040423502031266e-05,-0.0718986926776379,0.06764912548794566,40.0,0.002385920753890709,0.003045940583545542,-0.07297974343088633,0.06814705906870766,40.0,-0.007986476029070062,0.46897416554577426,0.023709154950626785,0.670062835768003,40.0,6,1.0,0.02,independent,80,6.4053604172874925,5.980617823876694,1.0,0.7773915292531995,1.372502804530592,3.875,40,,,,,
one_direction,,,,,,,,,,,,,,,,6,1.0,0.02,independent,80,6.4053604172874925,5.980617823876694,1.0,0.7773915292531995,1.372502804530592,3.875,3160,0.0026798878823703085,0.04755728679147078,0.3064680060315671,0.6890288542440781,3160.0
summary_only,0.004679842279895279,0.034686737371573094,-0.00958480227109456,0.018508586799650395,3160.0,0.004114422904444139,-0.006703774029001897,-0.010019452633086463,0.003747109540361171,3160.0,-0.022588720236988102,0.49920842668610554,0.010124953202004678,0.6931336853664452,3160.0,6,1.0,0.02,independent,80,6.4053604172874925,5.980617823876694,1.0,0.7773915292531995,1.372502804530592,3.875,3160,,,,,
dense_reciprocal,-0.00012759044933238935,0.026610310491218026,0.003028879524381769,0.008727160597655104,3160.0,-0.00030557299125347,-5.6720013552353805e-05,0.0024849820134690524,5.488045812584996e-05,3160.0,-0.045814883051932875,0.5323415881166234,0.023010117397328944,0.6412471493768861,3160.0,7,1.0,0.02,independent,80,6.23089170905854,5.914367962698748,1.0,0.7747138950106071,1.3545173400694241,3.725,3160,,,,,
sparse_reciprocal,-0.0024541476061615873,0.02417578755542413,0.003175162317244881,0.006686302127026145,812.0,-0.00356158164748487,0.002700718570906707,0.0030786680606802908,0.0007702315711333174,812.0,-0.026602414423969014,0.5195202444487202,-0.015267336654929914,0.6102811084406249,812.0,7,1.0,0.02,independent,80,6.23089170905854,5.914367962698748,1.0,0.7747138950106071,1.3545173400694241,3.725,812,,,,,
pi_pairs,-0.0010966396643519432,0.03363992964949111,0.047980194821314395,0.05163859096682777,40.0,-0.004425009703370113,-0.0160287450861988,0.05000860703713523,0.07314556360640767,40.0,-0.08166411054033726,0.5070669946807193,0.07771105949216285,0.6550962065058101,40.0,7,1.0,0.02,independent,80,6.23089170905854,5.914367962698748,1.0,0.7747138950106071,1.3545173400694241,3.725,40,,,,,
one_direction,,,,,,,,,,,,,,,,7,1.0,0.02,independent,80,6.23089170905854,5.914367962698748,1.0,0.7747138950106071,1.3545173400694241,3.725,3160,0.03044153553123644,0.033531995691554226,0.29599284340598875,0.5997578049496364,3160.0
summary_only,-0.00012759044933238935,0.026610310491218026,0.003028879524381769,0.008727160597655104,3160.0,-0.00030557299125347,-5.6720013552353805e-05,0.0024849820134690524,5.488045812584996e-05,3160.0,-0.045814883051932875,0.5323415881166234,0.023010117397328944,0.6412471493768861,3160.0,7,1.0,0.02,independent,80,6.23089170905854,5.914367962698748,1.0,0.7747138950106071,1.3545173400694241,3.725,3160,,,,,
dense_reciprocal,0.00151261424229093,0.04831492284148943,0.00028445051954775383,0.02922987486108186,3160.0,-0.000773756161473411,-0.002576306633670015,0.0028275769549553336,0.00018780948664798292,3160.0,-0.029179523014108977,0.5204564959114013,-0.005276779272303342,0.6794131907144254,3160.0,0,1.0,0.02,linked,80,6.032339667159112,5.538551224777597,1.0,0.7566031290202112,1.34571862616705,4.45,3160,,,,,
sparse_reciprocal,0.019590391477086654,0.04794687309658893,-0.009050885194650917,0.02911287755728087,760.0,0.016550017707551903,0.007345293189325626,-0.0062662957437736085,0.0015497720431414397,760.0,-0.01171034180591387,0.4974621100278202,-0.023021605566934594,0.6445513606740834,760.0,0,1.0,0.02,linked,80,6.032339667159112,5.538551224777597,1.0,0.7566031290202112,1.34571862616705,4.45,760,,,,,
pi_pairs,0.06805004930112184,0.02063748062073479,-0.061304755111116487,0.03371265144606028,40.0,0.046546595444782915,-0.051700165496731836,-0.03824345579132979,0.07668246341115625,40.0,-0.02468883473126801,0.45927031739699725,-0.03950405325881998,0.5893524977407345,40.0,0,1.0,0.02,linked,80,6.032339667159112,5.538551224777597,1.0,0.7566031290202112,1.34571862616705,4.45,40,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.0,0.02,linked,80,6.032339667159112,5.538551224777597,1.0,0.7566031290202112,1.34571862616705,4.45,3160,0.3244349857224041,0.10593348080484863,0.1683813170508695,0.26064954822757547,3160.0
summary_only,0.00151261424229093,0.04831492284148943,0.00028445051954775383,0.02922987486108186,3160.0,-0.000773756161473411,-0.002576306633670015,0.0028275769549553336,0.00018780948664798292,3160.0,-0.029179523014108977,0.5204564959114013,-0.005276779272303342,0.6794131907144254,3160.0,0,1.0,0.02,linked,80,6.032339667159112,5.538551224777597,1.0,0.7566031290202112,1.34571862616705,4.45,3160,,,,,
dense_reciprocal,-0.009815743929070909,0.04477607656957824,0.001433748702155828,0.021815015454249242,3160.0,-0.010640291638661894,0.0009603947846841857,0.0010280837313015776,8.004147869855593e-05,3160.0,-0.037784096432083254,0.5217163497738877,0.02117773103788067,0.575818811872365,3160.0,1,1.0,0.02,linked,80,6.180729858698626,5.75464269079929,1.0,0.768363959237526,1.3352492744502964,3.475,3160,,,,,
sparse_reciprocal,-0.016248584814607156,0.05042304738481763,0.004091700893263336,0.025780011697560168,802.0,-0.01564106430923789,0.0040510040337407545,0.0013745899525090053,0.0013303266401618608,802.0,-0.019958108242501403,0.5166232242362305,-0.010230915177913578,0.576410379272615,802.0,1,1.0,0.02,linked,80,6.180729858698626,5.75464269079929,1.0,0.768363959237526,1.3352492744502964,3.475,802,,,,,
pi_pairs,-0.032510129824428906,0.023482885508709937,0.052302703951574415,0.017816400159090473,40.0,-0.031357223173588786,-0.001432584323909962,0.050004729848696944,0.012142801644029921,40.0,0.04343002572370034,0.46275055043279667,-0.1721965552650305,0.4828967852996956,40.0,1,1.0,0.02,linked,80,6.180729858698626,5.75464269079929,1.0,0.768363959237526,1.3352492744502964,3.475,40,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.0,0.02,linked,80,6.180729858698626,5.75464269079929,1.0,0.768363959237526,1.3352492744502964,3.475,3160,0.2930507802798788,0.08752317720066177,0.17209335522506183,0.2236994800581632,3160.0
summary_only,-0.009815743929070909,0.04477607656957824,0.001433748702155828,0.021815015454249242,3160.0,-0.010640291638661894,0.0009603947846841857,0.0010280837313015776,8.004147869855593e-05,3160.0,-0.037784096432083254,0.5217163497738877,0.02117773103788067,0.575818811872365,3160.0,1,1.0,0.02,linked,80,6.180729858698626,5.75464269079929,1.0,0.768363959237526,1.3352492744502964,3.475,3160,,,,,
dense_reciprocal,-0.008442640562267525,0.05089776003346277,0.007268474055431,0.02233620857808194,3160.0,-0.01414765750283176,-0.0012360579584478545,0.011249267436255005,0.0004748846085833591,3160.0,-0.03411043536345025,0.5122483707206769,0.0016425999188134516,0.3484973389602679,3160.0,2,1.0,0.02,linked,80,6.23449089689051,5.5921653698382165,1.0,0.77514487004101,1.3502038895279882,3.7625,3160,,,,,
sparse_reciprocal,-0.01572168424728067,0.04218591303865289,0.015396075497890255,0.016608599513392996,810.0,-0.023954688459777895,-0.0024071230032945007,0.022351675126017576,0.0018322286607723726,810.0,-0.05438832443727747,0.5235570514129029,0.022335729221278435,0.36548128992604934,810.0,2,1.0,0.02,linked,80,6.23449089689051,5.5921653698382165,1.0,0.77514487004101,1.3502038895279882,3.7625,810,,,,,
pi_pairs,-0.03485492595016644,0.045475902426140816,0.008573555183408629,0.021798045503452212,40.0,-0.05852976472079956,0.006965200232522506,0.03875008426966515,0.007628153345131339,40.0,-0.11199876349760281,0.5143722541987891,0.043174018740067946,0.24745532352855304,40.0,2,1.0,0.02,linked,80,6.23449089689051,5.5921653698382165,1.0,0.77514487004101,1.3502038895279882,3.7625,40,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.0,0.02,linked,80,6.23449089689051,5.5921653698382165,1.0,0.77514487004101,1.3502038895279882,3.7625,3160,0.2844823456902377,0.09887060295734557,0.18431815258305237,0.16543680578970643,3160.0
summary_only,-0.008442640562267525,0.05089776003346277,0.007268474055431,0.02233620857808194,3160.0,-0.01414765750283176,-0.0012360579584478545,0.011249267436255005,0.0004748846085833591,3160.0,-0.03411043536345025,0.5122483707206769,0.0016425999188134516,0.3484973389602679,3160.0,2,1.0,0.02,linked,80,6.23449089689051,5.5921653698382165,1.0,0.77514487004101,1.3502038895279882,3.7625,3160,,,,,
dense_reciprocal,0.00549487898120455,0.05742569256695754,-0.010598614630685656,0.036842999672048626,3160.0,0.003444127329392068,-0.000623079660401071,-0.007973243916017973,0.0005111740594282432,3160.0,-0.030422417574342494,0.5109569137146128,0.005122460556315046,0.616170211013682,3160.0,3,1.0,0.02,linked,80,6.262231188019605,6.02576756647885,1.0,0.7720430432753478,1.3591470845149385,3.825,3160,,,,,
sparse_reciprocal,0.011311176717978735,0.06634015246378346,-0.01039256826097943,0.04564746199732572,776.0,0.005701542993757066,-0.0008522828385957898,-0.0031084241751967922,0.00014385536600425297,776.0,-0.03649121831295572,0.5110587303839129,0.017611137722142196,0.6016799743075409,776.0,3,1.0,0.02,linked,80,6.262231188019605,6.02576756647885,1.0,0.7720430432753478,1.3591470845149385,3.825,776,,,,,
pi_pairs,0.12878919226364488,0.08252052681914193,-0.170804732915375,0.2550499370470154,40.0,0.11094677884602729,0.008017576101791879,-0.14373361764472062,0.16808681370383838,40.0,0.021144777711527434,0.4622101354313584,-0.12741499139951953,0.54527766195269,40.0,3,1.0,0.02,linked,80,6.262231188019605,6.02576756647885,1.0,0.7720430432753478,1.3591470845149385,3.825,40,,,,,
one_direction,,,,,,,,,,,,,,,,3,1.0,0.02,linked,80,6.262231188019605,6.02576756647885,1.0,0.7720430432753478,1.3591470845149385,3.825,3160,0.2741569511212923,0.10869958909352123,0.1748472943906927,0.28030970358123886,3160.0
summary_only,0.00549487898120455,0.05742569256695754,-0.010598614630685656,0.036842999672048626,3160.0,0.003444127329392068,-0.000623079660401071,-0.007973243916017973,0.0005111740594282432,3160.0,-0.030422417574342494,0.5109569137146128,0.005122460556315046,0.616170211013682,3160.0,3,1.0,0.02,linked,80,6.262231188019605,6.02576756647885,1.0,0.7720430432753478,1.3591470845149385,3.825,3160,,,,,
dense_reciprocal,-0.00037923175637345584,0.06332482790383685,0.00819822177303144,0.03652239153854697,3160.0,-0.00361074949330069,0.00807525271118464,0.014148382376899051,0.004331954285495376,3160.0,-0.025369486596193057,0.5121636684959008,-0.0032919039047470677,0.7032079712385468,3160.0,4,1.0,0.02,linked,80,6.364762413110806,5.905066037797268,1.0,0.7789136172461919,1.3545338752362517,3.5375,3160,,,,,
sparse_reciprocal,0.004961713695668097,0.06039279739343889,-0.002485229812382534,0.031237152476957686,740.0,-5.427532453521022e-05,0.001971340999666951,0.0029356145066319044,0.0002376923157222377,740.0,-0.01982505059430399,0.4844772641395728,-0.0031988055023116093,0.6866451529009748,740.0,4,1.0,0.02,linked,80,6.364762413110806,5.905066037797268,1.0,0.7789136172461919,1.3545338752362517,3.5375,740,,,,,
pi_pairs,-0.017066306311043174,0.08290588017704172,-0.021658724191855182,0.07094109301622531,40.0,-0.024126215384478053,-0.016632854629989098,-0.003924460508792069,0.016294141022457298,40.0,-0.010866743221840156,0.5587297410931557,-0.06276006888346934,0.793092507086162,40.0,4,1.0,0.02,linked,80,6.364762413110806,5.905066037797268,1.0,0.7789136172461919,1.3545338752362517,3.5375,40,,,,,
one_direction,,,,,,,,,,,,,,,,4,1.0,0.02,linked,80,6.364762413110806,5.905066037797268,1.0,0.7789136172461919,1.3545338752362517,3.5375,3160,0.23065381574052848,0.11383519752585067,0.19685153275939918,0.27894725246785246,3160.0
summary_only,-0.00037923175637345584,0.06332482790383685,0.00819822177303144,0.03652239153854697,3160.0,-0.00361074949330069,0.00807525271118464,0.014148382376899051,0.004331954285495376,3160.0,-0.025369486596193057,0.5121636684959008,-0.0032919039047470677,0.7032079712385468,3160.0,4,1.0,0.02,linked,80,6.364762413110806,5.905066037797268,1.0,0.7789136172461919,1.3545338752362517,3.5375,3160,,,,,
dense_reciprocal,0.0006087614278172032,0.04270474976180083,0.006273323972474815,0.01720077941642406,3160.0,0.0020625186585519,-0.0011767498379020988,0.00665344593024549,0.00041601117315293035,3160.0,-0.04526648469573259,0.5305688529679615,-0.0006720805063886781,0.5363148901488899,3160.0,5,1.0,0.02,linked,80,6.301284481332651,5.687890365857962,1.0,0.7779551443631243,1.3670004961614608,3.975,3160,,,,,
sparse_reciprocal,-0.006315292683062231,0.053843975226779306,0.012161766035537248,0.029577036945671265,814.0,-0.005096597265771187,0.0011698891811246365,0.01283173274314878,0.0010426179619729137,814.0,-0.04260248373764344,0.5325364247193815,-0.01992944042839933,0.561522647693836,814.0,5,1.0,0.02,linked,80,6.301284481332651,5.687890365857962,1.0,0.7779551443631243,1.3670004961614608,3.975,814,,,,,
pi_pairs,-0.02777686107159122,0.12968590241073588,0.07057440177741915,0.2301120775222626,40.0,-0.06538997222851059,-0.007577272315643119,0.12210295242048766,0.09679485208577643,40.0,-0.0581274457550608,0.6216044323726453,-0.04226425650679489,0.5882486405597872,40.0,5,1.0,0.02,linked,80,6.301284481332651,5.687890365857962,1.0,0.7779551443631243,1.3670004961614608,3.975,40,,,,,
one_direction,,,,,,,,,,,,,,,,5,1.0,0.02,linked,80,6.301284481332651,5.687890365857962,1.0,0.7779551443631243,1.3670004961614608,3.975,3160,0.34228597063973315,0.07687241164512079,0.1704452203058305,0.17236107685516866,3160.0
summary_only,0.0006087614278172032,0.04270474976180083,0.006273323972474815,0.01720077941642406,3160.0,0.0020625186585519,-0.0011767498379020988,0.00665344593024549,0.00041601117315293035,3160.0,-0.04526648469573259,0.5305688529679615,-0.0006720805063886781,0.5363148901488899,3160.0,5,1.0,0.02,linked,80,6.301284481332651,5.687890365857962,1.0,0.7779551443631243,1.3670004961614608,3.975,3160,,,,,
dense_reciprocal,0.004047445036986783,0.06465594286265958,0.0005368187972364406,0.030009908189352008,3160.0,0.006613348646012225,-0.0025225540201813533,0.0014063631777245559,0.0005862443205264523,3160.0,-0.038584584176626094,0.5290806239271921,0.0002689758966856137,0.584194618817605,3160.0,6,1.0,0.02,linked,80,6.116720400234298,5.96784103076638,1.0,0.7774151631594718,1.365087145177634,3.7625,3160,,,,,
sparse_reciprocal,0.013092252895020612,0.0721258540677813,-0.011220517518452391,0.038803148449091274,772.0,0.017046195736044586,-0.003970600002285222,-0.01211010277927298,0.002264562262609515,772.0,-0.02727510641742142,0.510068486347794,-0.01677061262812665,0.5543996630844215,772.0,6,1.0,0.02,linked,80,6.116720400234298,5.96784103076638,1.0,0.7774151631594718,1.365087145177634,3.7625,772,,,,,
pi_pairs,0.04533088831841422,0.11119926744935976,-0.06986535050165368,0.13381023000322223,40.0,0.03647747194562085,0.0187319605522909,-0.043134439752723214,0.04007401419349288,40.0,-0.04154921761716683,0.5204336408210286,0.012090357780517735,0.6029911101385458,40.0,6,1.0,0.02,linked,80,6.116720400234298,5.96784103076638,1.0,0.7774151631594718,1.365087145177634,3.7625,40,,,,,
one_direction,,,,,,,,,,,,,,,,6,1.0,0.02,linked,80,6.116720400234298,5.96784103076638,1.0,0.7774151631594718,1.365087145177634,3.7625,3160,0.21893429704946596,0.13547328417082927,0.17845836054161518,0.22506490683522007,3160.0
summary_only,0.004047445036986783,0.06465594286265958,0.0005368187972364406,0.030009908189352008,3160.0,0.006613348646012225,-0.0025225540201813533,0.0014063631777245559,0.0005862443205264523,3160.0,-0.038584584176626094,0.5290806239271921,0.0002689758966856137,0.584194618817605,3160.0,6,1.0,0.02,linked,80,6.116720400234298,5.96784103076638,1.0,0.7774151631594718,1.365087145177634,3.7625,3160,,,,,
dense_reciprocal,-0.0007087769329225273,0.06506681936585516,0.0035809655159051846,0.047196486332895526,3160.0,0.0014695327104041482,0.004611528186624986,0.0032813194163296574,0.002046295543105092,3160.0,-0.035120156860084274,0.5241159900525842,-0.0076046677951093974,0.6014560642527764,3160.0,7,1.0,0.02,linked,80,6.242027395319582,5.646138146780211,1.0,0.7694110605800655,1.3579200190627418,3.725,3160,,,,,
sparse_reciprocal,0.007729653290981168,0.0618998700305853,-0.002583659147754356,0.04097005586553182,798.0,0.009870657834528427,0.0018951169286453308,-0.001952802128362117,0.00036137437049010845,798.0,-0.03752555532910836,0.5332327086826585,-0.003408682683772211,0.6176616459791365,798.0,7,1.0,0.02,linked,80,6.242027395319582,5.646138146780211,1.0,0.7694110605800655,1.3579200190627418,3.725,798,,,,,
pi_pairs,0.01867133433205632,0.08076626268898879,-0.004350998550420953,0.10748715715881374,40.0,0.017962725288226594,0.0022164242066973682,-0.009174548640985427,0.0017039221122535642,40.0,-0.04789407532070484,0.564908540715815,-0.021015617226030087,0.7695368280875765,40.0,7,1.0,0.02,linked,80,6.242027395319582,5.646138146780211,1.0,0.7694110605800655,1.3579200190627418,3.725,40,,,,,
one_direction,,,,,,,,,,,,,,,,7,1.0,0.02,linked,80,6.242027395319582,5.646138146780211,1.0,0.7694110605800655,1.3579200190627418,3.725,3160,0.28271340038297776,0.10294673938784638,0.17519958307802094,0.23760991782479868,3160.0
summary_only,-0.0007087769329225273,0.06506681936585516,0.0035809655159051846,0.047196486332895526,3160.0,0.0014695327104041482,0.004611528186624986,0.0032813194163296574,0.002046295543105092,3160.0,-0.035120156860084274,0.5241159900525842,-0.0076046677951093974,0.6014560642527764,3160.0,7,1.0,0.02,linked,80,6.242027395319582,5.646138146780211,1.0,0.7694110605800655,1.3579200190627418,3.725,3160,,,,,
dense_reciprocal,-0.00832769626723859,0.0492587756490334,0.0029535217528641007,0.020493809793491025,3160.0,-0.007200076308568343,0.002633982816480958,0.002540509433307627,0.0007223521401060751,3160.0,-0.04689980578460341,0.5233870697543654,0.017884671238405384,0.5454044834952396,3160.0,0,1.0,0.02,pleiotropic,80,6.174930865146988,5.758635582876591,1.0,0.7756723123496021,1.357494402181162,3.7,3160,,,,,
sparse_reciprocal,-0.023185305416247026,0.05672409040888374,0.02874662377727771,0.03221104849998879,782.0,-0.02225960648232842,0.009676405736373211,0.028147215850797658,0.013202257191485822,782.0,-0.03082914197658462,0.49587095610826776,0.01455758175619219,0.5099248383934594,782.0,0,1.0,0.02,pleiotropic,80,6.174930865146988,5.758635582876591,1.0,0.7756723123496021,1.357494402181162,3.7,782,,,,,
pi_pairs,0.05533715320101754,0.1442895919867504,-0.15578372677451863,0.18427819761047626,40.0,0.0443997954211924,0.02414306770041913,-0.119130283665415,0.09893924986009617,40.0,-0.020234331099272015,0.4625483147904011,0.06093650992321651,0.4381646374015017,40.0,0,1.0,0.02,pleiotropic,80,6.174930865146988,5.758635582876591,1.0,0.7756723123496021,1.357494402181162,3.7,40,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.0,0.02,pleiotropic,80,6.174930865146988,5.758635582876591,1.0,0.7756723123496021,1.357494402181162,3.7,3160,0.36402240668366426,0.08702388566722569,0.14015735802588897,0.135093746724672,3160.0
