replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_018,sp_054,18,54,few,many,1.0,19.698064015043254,169.39823908390625,2.9805203575667427,5.1322523871456625,2.192474157142446,1.3685504839226172,0.785030658258564,0.3137521387872083,0.4712785194713557,2.1517320295789197,1.2186787056301935,1.1267091316343254,0.6658555365920252,0.5557927132607166,0.5277399602488282,0.028052753011888365,0.5276334472589853,3,197,1694,95,703,0.5177664974619289,0.5850059031877214,-0.06723940572579246,50,19,0.62
0,sp_018,sp_055,18,55,few,many,1.0,19.698064015043254,163.17373693826144,2.9805203575667427,5.094815503956691,2.192474157142446,0.5194546671084591,0.785030658258564,-0.654975734794323,1.440006393052887,2.1142951463899484,1.2186787056301935,0.6890414697231814,0.5310432812952475,0.47647533733981196,0.3064353654256119,0.17003997191420006,0.7134952031398099,5,197,1632,85,951,0.5685279187817258,0.41727941176470584,0.15124850701701997,50,11,0.78
0,sp_018,sp_056,18,56,few,many,1.0,19.698064015043254,176.87353473542282,2.9805203575667427,5.175434984181833,2.192474157142446,0.5720220537126925,0.785030658258564,-0.5585777329038109,1.3436083911623748,2.1949146266150903,1.2186787056301935,0.6934836737755505,0.57850675538147,0.5058982759418568,0.3304738060867666,0.1754244698550902,0.6321205588285577,4,197,1769,82,1023,0.583756345177665,0.4217071791972866,0.16204916598037833,50,16,0.6799999999999999
0,sp_018,sp_057,18,57,few,few,0.08288126467113774,19.698064015043254,43.300109945538146,2.9805203575667427,3.7681551741631454,2.192474157142446,1.1265447416275238,0.785030658258564,0.11915519748051917,0.6658754607780448,0.7876348165964027,1.2186787056301935,0.9480275353204781,0.20936317604846372,0.22519697590636523,0.18002551558586144,0.04517146032050379,0.0,0,197,433,113,239,0.42639593908629436,0.44803695150115475,-0.021641012414860383,50,50,0.0
0,sp_018,sp_058,18,58,few,few,0.018854880131915504,19.698064015043254,19.37622631547019,2.9805203575667427,2.964046866938136,2.192474157142446,3.0804352831930824,0.785030658258564,1.1250709127119851,-0.3400402544534211,-0.01647349062860659,1.2186787056301935,1.2169456272055896,0.4914578861994105,0.4506004149640175,0.45013227273767464,0.0004681422263428381,0.0,0,197,194,105,162,0.46700507614213194,0.1649484536082474,0.30205662253388454,50,50,0.0
0,sp_018,sp_059,18,59,few,many,1.0,19.698064015043254,131.41592532098232,2.9805203575667427,4.878367295974464,2.192474157142446,0.9673391628964153,0.785030658258564,-0.03320610779792993,0.818236766056494,1.8978469384077217,1.2186787056301935,0.8065603088085355,0.5368581180894347,0.4801721378098428,0.35144498819190906,0.12872714961793374,0.22119921692859512,1,197,1314,85,909,0.5685279187817258,0.3082191780821918,0.260308740699534,50,41,0.18000000000000005
0,sp_018,sp_060,18,60,few,many,1.0,19.698064015043254,172.0036632849664,2.9805203575667427,5.1475157747550595,2.192474157142446,0.34670788113935475,0.785030658258564,-1.0592726946794502,1.8443033529380142,2.166995417188317,1.2186787056301935,0.5172600484956554,0.5630628162152744,0.4965106223433553,0.25267110252782976,0.24383951981552554,0.7134952031398099,5,197,1720,120,1129,0.3908629441624365,0.3436046511627907,0.04725829299964579,50,19,0.62
0,sp_018,sp_061,18,61,few,few,0.018854880131915504,19.698064015043254,21.739728392446846,2.9805203575667427,3.0791413881673124,2.192474157142446,1.8184990202738185,0.785030658258564,0.5980114466896439,0.1870192115689201,0.0986210306005697,1.2186787056301935,1.1098210084040154,0.1668329330155519,0.1839794519195037,0.16902427301225398,0.014955178907249733,0.0,0,197,217,184,182,0.06598984771573602,0.16129032258064513,-0.09530047486490911,50,50,0.0
0,sp_018,sp_062,18,62,few,many,1.0,19.698064015043254,225.8443253690433,2.9805203575667427,5.419845936122099,2.192474157142446,1.0461939088354792,0.785030658258564,0.045158729757611316,0.7398719285009527,2.4393255785553567,1.2186787056301935,0.9561099519907615,0.4943828872688796,0.45255533842161666,0.3766732370703262,0.07588210135129048,0.7134952031398099,5,197,2258,80,1586,0.5939086294416244,0.2976085031000886,0.2963001263415358,50,15,0.7
0,sp_018,sp_063,18,63,few,few,0.08288126467113774,19.698064015043254,29.91375072015884,2.9805203575667427,3.3983182649858206,2.192474157142446,0.7801233404614681,0.785030658258564,-0.24830324300278594,1.0333339012613498,0.41779790741907785,1.2186787056301935,0.8557167339188296,0.2549720498320046,0.2670875373772048,0.19602238298383612,0.07106515439336869,0.0,0,197,299,111,216,0.4365482233502538,0.2775919732441472,0.1589562501061066,50,50,0.0
0,sp_018,sp_064,18,64,few,few,0.08288126467113774,19.698064015043254,28.718326557757198,2.9805203575667427,3.3575354749948447,2.192474157142446,1.523332743440676,0.785030658258564,0.4209005289998604,0.3641301292587036,0.377015117428102,1.2186787056301935,0.9109717267011819,0.40052416820270165,0.38621481577615013,0.3057104546006095,0.0805043611755406,0.0,0,197,287,157,176,0.20304568527918787,0.38675958188153314,-0.18371389660234527,50,50,0.0
0,sp_018,sp_065,18,65,few,many,1.0,19.698064015043254,140.88262028219123,2.9805203575667427,4.947927063405893,2.192474157142446,0.7430019733696205,0.785030658258564,-0.2970565783195597,1.0820872365781238,1.9674067058391502,1.2186787056301935,0.7117383494984039,0.5575106105044803,0.49309228273388583,0.32753262503645897,0.16555965769742687,0.5276334472589853,3,197,1409,66,769,0.6649746192893401,0.45422285308729593,0.21075176620204417,50,25,0.5
0,sp_018,sp_066,18,66,few,many,0.268464193545815,19.698064015043254,149.7005422607625,2.9805203575667427,5.008636913735405,2.192474157142446,1.0763426148663102,0.785030658258564,0.07356882635946091,0.7114618318991031,2.028116556168662,1.2186787056301935,0.9239468431925081,0.4146748753949471,0.39670889672001863,0.31828087222425994,0.0784280244957587,0.0,0,197,1497,96,919,0.5126903553299492,0.3861055444221777,0.12658481090777152,50,50,0.0
0,sp_018,sp_067,18,67,few,few,0.022954964733731396,19.698064015043254,41.90455628578216,2.9805203575667427,3.7353945629202285,2.192474157142446,1.2857094092404708,0.785030658258564,0.2513106354607462,0.5337200227978178,0.7548742053534858,1.2186787056301935,0.9799851442414765,0.2559292703676581,0.26794201373155213,0.2218273645367992,0.046114649194752944,0.0,0,197,419,145,383,0.2639593908629442,0.08591885441527447,0.1780405364476697,50,50,0.0
0,sp_018,sp_068,18,68,few,many,1.0,19.698064015043254,178.90590934316938,2.9805203575667427,5.186860021512852,2.192474157142446,0.4531435375146589,0.785030658258564,-0.7915463438328262,1.57657700209139,2.2063396639461095,1.2186787056301935,0.5659483063010524,0.5660763177370812,0.4983562909411148,0.2741195399263118,0.224236751014803,0.5276334472589853,3,197,1789,115,1257,0.41624365482233505,0.29737283398546677,0.11887082083686829,50,22,0.56
0,sp_018,sp_069,18,69,few,few,0.018854880131915504,19.698064015043254,30.407834261258856,2.9805203575667427,3.4147002811741607,2.192474157142446,1.9111471747745106,0.785030658258564,0.6477036768266882,0.13732698143187583,0.434179923607418,1.2186787056301935,1.0705628811426342,0.32020408995367994,0.3230960593574195,0.2902188622050641,0.032877197152355375,0.0,0,197,304,123,206,0.3756345177664975,0.3223684210526315,0.05326609671386595,50,50,0.0
0,sp_018,sp_070,18,70,few,many,1.0,19.698064015043254,203.85209276038552,2.9805203575667427,5.317394695390567,2.192474157142446,0.7299288907244246,0.785030658258564,-0.31480815955090086,1.099838817809465,2.336874337823824,1.2186787056301935,0.6981147585891964,0.5394486621803283,0.48181066782782844,0.313807496015746,0.16800317181208246,0.22119921692859512,1,197,2039,117,1729,0.40609137055837563,0.1520353114271702,0.25405605913120544,50,41,0.18000000000000005
0,sp_018,sp_071,18,71,few,many,0.268464193545815,19.698064015043254,131.19574700756525,2.9805203575667427,4.876690459883701,2.192474157142446,0.7502213209371706,0.785030658258564,-0.28738702140072936,1.0724176796592935,1.8961701023169582,1.2186787056301935,0.7633339908408744,0.2973286304150932,0.30395994530956283,0.20304817707754041,0.10091176823202241,0.22119921692859512,1,197,1312,140,1124,0.2893401015228426,0.14329268292682928,0.14604741859601333,50,35,0.30000000000000004
0,sp_018,sp_072,18,72,few,many,1.0,19.698064015043254,122.0439021255525,2.9805203575667427,4.804380833489654,2.192474157142446,0.945555324507407,0.785030658258564,-0.05598287910270997,0.8410135373612739,1.8238604759229116,1.2186787056301935,0.8155080913294399,0.5433598350535669,0.48427472108112113,0.35796620853048455,0.12630851255063658,0.5276334472589853,3,197,1220,91,754,0.5380710659898478,0.3819672131147541,0.15610385287509365,50,24,0.52
0,sp_018,sp_073,18,73,few,few,0.08288126467113774,19.698064015043254,27.775668047763663,2.9805203575667427,3.3241603873611503,2.192474157142446,1.85279279047576,0.785030658258564,0.6166941172381482,0.16833654102041584,0.34364002979440755,1.2186787056301935,1.0825141358181383,0.2470338565071467,0.25996285677402775,0.23464663876693648,0.025316218007091273,0.0,0,197,278,163,221,0.1725888324873096,0.20503597122302153,-0.03244713873571192,50,50,0.0
0,sp_018,sp_074,18,74,few,many,1.0,19.698064015043254,130.67277364916325,2.9805203575667427,4.872696287141151,2.192474157142446,0.5528016263464652,0.785030658258564,-0.5927560645169677,1.3777867227755318,1.8921759295744085,1.2186787056301935,0.5726309610911522,0.5233720119042131,0.4715580537828167,0.2589587729468289,0.21259928083598778,0.5276334472589853,3,197,1307,100,1129,0.4923857868020305,0.13618974751338941,0.3561960392886411,50,23,0.54
0,sp_018,sp_075,18,75,few,many,1.0,19.698064015043254,167.95236502342962,2.9805203575667427,5.123680397670555,2.192474157142446,0.5843912638251887,0.785030658258564,-0.5371845481817568,1.3222152064403208,2.1431600401038127,1.2186787056301935,0.6738712920422518,0.5496369585390926,0.4882048630710616,0.3095312522011374,0.17867361086992417,0.22119921692859512,1,197,1680,76,1056,0.6142131979695431,0.37142857142857144,0.24278462654097166,50,38,0.24
0,sp_018,sp_076,18,76,few,many,1.0,19.698064015043254,99.51391936840844,2.9805203575667427,4.6002975275302465,2.192474157142446,0.9614260662626867,0.785030658258564,-0.03933761107238267,0.8243682693309466,1.6197771699635037,1.2186787056301935,0.8576464774159541,0.49934884331192403,0.4558584164037611,0.34836114667949525,0.10749726972426588,0.22119921692859512,1,197,995,45,744,0.7715736040609137,0.2522613065326633,0.5193122975282504,50,39,0.21999999999999997
0,sp_018,sp_077,18,77,few,few,1.0,19.698064015043254,27.990619920445482,2.9805203575667427,3.331869451207984,2.192474157142446,1.6786065781032335,0.785030658258564,0.51796403146222,0.26706662679634396,0.35134909364124134,1.2186787056301935,1.0799871654104949,0.812480010438933,0.6284798168404145,0.5841655203797764,0.044314296460638114,0.7134952031398099,5,197,280,84,172,0.5736040609137056,0.3857142857142857,0.18788977519941996,50,14,0.72
0,sp_018,sp_078,18,78,few,many,1.0,19.698064015043254,125.69975894580358,2.9805203575667427,4.833896197899881,2.192474157142446,0.5973064217067545,0.785030658258564,-0.5153250280765669,1.3003556863351309,1.853375840333138,1.2186787056301935,0.6777536596913594,0.5344384918945582,0.4786370347998411,0.3038691571819736,0.1747678776178675,0.5276334472589853,3,197,1257,120,742,0.3908629441624365,0.4097056483691328,-0.018842704206696315,50,24,0.52
0,sp_018,sp_079,18,79,few,few,0.08288126467113774,19.698064015043254,20.758265161496738,2.9805203575667427,3.0329444884039303,2.192474157142446,2.5389885816861577,0.785030658258564,0.9317658055427394,-0.14673514728417536,0.052424130837187555,1.2186787056301935,1.289405444209448,0.3338866158227611,0.3342895806634182,0.34982597437181895,-0.015536393708400764,0.0,0,197,208,133,129,0.3248730964467005,0.3798076923076923,-0.05493459586099181,50,50,0.0
0,sp_019,sp_020,19,20,many,many,1.0,163.64150025141043,203.09679629133117,5.097678061018502,5.313682694416291,0.47388415897117053,1.2904905945107834,-0.7467923775114303,0.25502245189796385,-1.0018148294093943,0.2160046333977883,0.5941528110058502,1.0337347227746896,0.5066372839553972,0.2599370038112445,0.4076920255613119,-0.14775502175006738,0.22119921692859512,1,1636,2031,1159,1097,0.29156479217603914,0.4598719842442147,-0.16830719206817557,50,37,0.26
0,sp_019,sp_021,19,21,many,many,0.17465299313571464,163.64150025141043,132.49451291134008,5.097678061018502,4.886541232578891,0.47388415897117053,0.5323834972126187,-0.7467923775114303,-0.6303911899126358,-0.11640118759879459,-0.2111368284396118,0.5941528110058502,0.7063412065286849,0.11157629253055963,0.0641437261261173,0.07578535366147188,-0.011641627535354582,0.0,0,1636,1325,1443,1294,0.11797066014669921,0.023396226415094312,0.0945744337316049,50,50,0.0
0,sp_019,sp_022,19,22,many,many,1.0,163.64150025141043,155.70645355445623,5.097678061018502,5.047972526628741,0.47388415897117053,0.5579228418802478,-0.7467923775114303,-0.5835346023621341,-0.1632577751492963,-0.04970553438976122,0.5941528110058502,0.556760885095566,0.313534131212631,0.16996481324243062,0.16017651018799717,0.009788303054433456,0.5276334472589853,3,1636,1557,1388,1355,0.15158924205378976,0.12973667308927428,0.021852568964515484,50,20,0.6
0,sp_019,sp_023,19,23,many,few,1.0,163.64150025141043,24.87255945496181,5.097678061018502,3.2137651658679793,0.47388415897117053,1.5432907270773704,-0.7467923775114303,0.4339169724036302,-1.1807093499150605,-1.883912895150523,0.5941528110058502,1.0407621526645623,0.5072275793224508,0.2601965173761589,0.41015958831850796,-0.14996307094234906,0.3934693402873666,2,1636,249,1381,126,0.15586797066014668,0.49397590361445787,-0.3381079329543112,50,31,0.38
0,sp_019,sp_024,19,24,many,many,1.0,163.64150025141043,128.26139638308106,5.097678061018502,4.854070340789794,0.47388415897117053,0.8968397979115234,-0.7467923775114303,-0.10887803051981602,-0.6379143469916143,-0.24360772022870858,0.5941528110058502,0.8350972272535968,0.3783705574202601,0.20133199307225746,0.27092320047238116,-0.0695912074001237,0.3934693402873666,2,1636,1283,1249,944,0.23655256723716378,0.2642244738893219,-0.02767190665215813,50,33,0.33999999999999997
0,sp_019,sp_025,19,25,many,many,0.1877731639708392,163.64150025141043,197.43655273399344,5.097678061018502,5.285417280748925,0.47388415897117053,0.7635037303467359,-0.7467923775114303,-0.2698372684850439,-0.47695510902638644,0.18773921973042285,0.5941528110058502,0.7854605874057352,0.10124597823685769,0.05838197716698834,0.07644481571286954,-0.0180628385458812,0.0,0,1636,1974,1502,1789,0.0819070904645477,0.09371833839918942,-0.011811247934641722,50,50,0.0
0,sp_019,sp_026,19,26,many,few,1.0,163.64150025141043,41.24041023414885,5.097678061018502,3.719418606581069,0.47388415897117053,1.7028667000313855,-0.7467923775114303,0.5323131250006792,-1.2791055025121096,-1.3782594544374334,0.5941528110058502,1.0435248311573961,0.7256087503433284,0.35022067823025094,0.5310179333506481,-0.18079725512039713,0.6321205588285577,4,1636,412,1236,170,0.24449877750611249,0.587378640776699,-0.3428798632705865,50,20,0.6
0,sp_019,sp_027,19,27,many,many,1.0,163.64150025141043,150.93736310371247,5.097678061018502,5.016864936873147,0.47388415897117053,0.5899604554046117,-0.7467923775114303,-0.5276997690665762,-0.21909260844485412,-0.08081312414535535,0.5941528110058502,0.6352079401067,0.3167300046003101,0.17153941946307327,0.18224247767001178,-0.01070305820693851,0.5276334472589853,3,1636,1509,1532,1395,0.0635696821515892,0.07554671968190851,-0.011977037530319312,50,26,0.48
0,sp_019,sp_028,19,28,many,many,1.0,163.64150025141043,115.61129960105094,5.097678061018502,4.750233698875245,0.47388415897117053,0.6867451949625916,-0.7467923775114303,-0.37579195080940164,-0.3710004267020287,-0.347444362143257,0.5941528110058502,0.9435606327759747,0.3313253962441921,0.1786926799669708,0.2684762565971526,-0.08978357663018177,0.0,0,1636,1156,1408,751,0.13936430317848414,0.35034602076124566,-0.21098171758276152,50,50,0.0
0,sp_019,sp_029,19,29,many,many,0.1877731639708392,163.64150025141043,145.71787498611553,5.097678061018502,4.98167238917729,0.47388415897117053,0.9912497413277239,-0.7467923775114303,-0.008788766988751272,-0.738003610522679,-0.11600567184121235,0.5941528110058502,0.8405285402647878,0.1215539750881357,0.0696753204695153,0.0971235758337251,-0.027448255364209806,0.0,0,1636,1457,1558,1424,0.0476772616136919,0.022649279341111828,0.025027982272580074,50,50,0.0
0,sp_019,sp_030,19,30,many,many,0.1877731639708392,163.64150025141043,143.2239889140381,5.097678061018502,4.9644097608460065,0.47388415897117053,0.9898652532127091,-0.7467923775114303,-0.010186452982967971,-0.7366059245284624,-0.1332683001724959,0.5941528110058502,0.8529748165722152,0.12009886703735037,0.06887065439518447,0.09736887555208973,-0.028498221156905257,0.0,0,1636,1432,1486,1360,0.09168704156479213,0.05027932960893855,0.04140771195585358,50,50,0.0
0,sp_019,sp_031,19,31,many,many,0.1877731639708392,163.64150025141043,222.56665343374996,5.097678061018502,5.405226622739743,0.47388415897117053,0.514249618371682,-0.7467923775114303,-0.6650464925559437,-0.08174588495548663,0.3075485617212408,0.5941528110058502,0.6517185982467576,0.08460642648715516,0.04902656076403955,0.05364695480704329,-0.004620394043003739,0.0,0,1636,2226,1623,2191,0.007946210268948706,0.01572327044025157,-0.007777060171302863,50,50,0.0
0,sp_019,sp_032,19,32,many,many,0.03268210848418868,163.64150025141043,124.39647805759668,5.097678061018502,4.8234738684701925,0.47388415897117053,0.6608549922878237,-0.7467923775114303,-0.41422083946347366,-0.3325715380479567,-0.27420419254830986,0.5941528110058502,0.7179177654229182,0.03259657557398357,0.019181004864759932,0.02312996533566447,-0.003948960470904539,0.0,0,1636,1244,1510,1203,0.07701711491442542,0.03295819935691313,0.04405891555751229,50,50,0.0
0,sp_019,sp_033,19,33,many,many,0.1877731639708392,163.64150025141043,141.88075747028205,5.097678061018502,4.9549869687006005,0.47388415897117053,0.961133714306481,-0.7467923775114303,-0.03964173889344064,-0.7071506386179898,-0.1426910923179019,0.5941528110058502,1.0224756538857886,0.16012552941327407,0.0907534899672664,0.15102407960767428,-0.06027058964040788,0.0,0,1636,1419,1345,1140,0.17787286063569685,0.19661733615221988,-0.01874447551652303,50,50,0.0
0,sp_019,sp_034,19,34,many,few,1.0,163.64150025141043,38.28198843841089,5.097678061018502,3.6449795098127677,0.47388415897117053,1.0341647207881761,-0.7467923775114303,0.033594067835940614,-0.780386445347371,-1.4526985512057347,0.5941528110058502,0.9364656694299672,0.37604202990582175,0.20022627024361972,0.2968256794516869,-0.0965994092080672,0.3934693402873666,2,1636,383,1430,274,0.12591687041564792,0.2845953002610966,-0.15867842984544867,50,30,0.4
0,sp_019,sp_035,19,35,many,many,0.005145843881647486,163.64150025141043,147.80477900540203,5.097678061018502,4.995892342263363,0.47388415897117053,0.5280817772131886,-0.7467923775114303,-0.6385041261831281,-0.10828825132830222,-0.10178571875513942,0.5941528110058502,0.6054883592701155,0.03523638752442831,0.020718166279297345,0.02110923661603259,-0.00039107033673524416,0.0,0,1636,1478,1632,1471,0.0024449877750610804,0.004736129905277386,-0.002291142130216306,50,50,0.0
0,sp_019,sp_036,19,36,many,few,0.03268210848418868,163.64150025141043,27.44544144142332,5.097678061018502,3.3122000864570595,0.47388415897117053,1.6948453958088192,-0.7467923775114303,0.5275915247601531,-1.2743839022715835,-1.7854779745614429,0.5941528110058502,0.9040042258952542,0.10062327210125604,0.05803353042620696,0.08694929496885895,-0.02891576454265199,0.0,0,1636,274,1604,213,0.019559902200488977,0.22262773722627738,-0.2030678350257884,50,50,0.0
0,sp_019,sp_037,19,37,many,many,1.0,163.64150025141043,324.54608692102505,5.097678061018502,5.7824275504695715,0.47388415897117053,0.6575821159601402,-0.7467923775114303,-0.41918563153434385,-0.3276067459770865,0.6847494894510691,0.5941528110058502,0.6292540418788708,0.354354160708385,0.18985377318494012,0.1998681783951174,-0.010014405210177268,0.5276334472589853,3,1636,3245,1268,2513,0.2249388753056235,0.22557781201849003,-0.0006389367128665224,50,26,0.48
0,sp_019,sp_038,19,38,many,many,0.1877731639708392,163.64150025141043,176.87091200210557,5.097678061018502,5.1754201557748205,0.47388415897117053,0.6609126294759633,-0.7467923775114303,-0.41413362717709734,-0.332658750334333,0.0777420947563181,0.5941528110058502,0.6050044848148026,0.07965524779659605,0.046224909374677936,0.04704898944791536,-0.0008240800732374209,0.22119921692859512,1,1636,1769,1627,1709,0.005501222493887514,0.0339174674957603,-0.028416245001872786,50,40,0.19999999999999996
0,sp_019,sp_039,19,39,many,many,0.03268210848418868,163.64150025141043,120.4613305674161,5.097678061018502,4.791328793274446,0.47388415897117053,1.4615319363823527,-0.7467923775114303,0.3794851571144419,-1.1262775346258722,-0.30634926774405624,0.5941528110058502,1.0513639726353874,0.3206167019966452,0.17345036968565897,0.2861517323387688,-0.11270136265310982,0.0,0,1636,1205,1450,930,0.1136919315403423,0.22821576763485474,-0.11452383609451244,50,50,0.0
0,sp_019,sp_040,19,40,many,few,1.0,163.64150025141043,39.41862571119076,5.097678061018502,3.6742384383870417,0.47388415897117053,2.7957451243787617,-0.7467923775114303,1.0280986629842883,-1.7748910404957186,-1.4234396226314607,0.5941528110058502,1.1577660032637325,0.6944473630417388,0.3380781973099316,0.5524681398724937,-0.21438994256256205,0.5276334472589853,3,1636,394,1092,197,0.33251833740831294,0.5,-0.16748166259168706,50,32,0.36
0,sp_019,sp_041,19,41,many,many,0.1877731639708392,163.64150025141043,304.90706941201216,5.097678061018502,5.720007039727426,0.47388415897117053,0.766252311261951,-0.7467923775114303,-0.26624377540745453,-0.4805486021039758,0.6223289787089232,0.5941528110058502,0.7787720755552026,0.15161639494769308,0.08614494865371669,0.11137025459575578,-0.02522530594203909,0.0,0,1636,3049,1562,2719,0.04523227383863082,0.10823220728107574,-0.06299993344244492,50,50,0.0
0,sp_019,sp_042,19,42,many,few,1.0,163.64150025141043,16.81206626592917,5.097678061018502,2.82209685872023,0.47388415897117053,1.20277095785675,-0.7467923775114303,0.18462802639406486,-0.9314204039054952,-2.275581202298272,0.5941528110058502,0.7869850126709166,0.36905514784684856,0.19689928822955305,0.2520662468254934,-0.05516695859594034,0.7134952031398099,5,1636,168,1127,99,0.3111246943765281,0.4107142857142857,-0.09958959133775758,50,13,0.74
0,sp_019,sp_043,19,43,many,few,1.0,163.64150025141043,36.112665581009935,5.097678061018502,3.5866436509257653,0.47388415897117053,1.6418542948165935,-0.7467923775114303,0.4958262706840329,-1.2426186481954633,-1.511034410092737,0.5941528110058502,0.8674554114392331,0.45806331490005786,0.23826732584495713,0.3279009149194504,-0.08963358907449326,0.3934693402873666,2,1636,361,1371,262,0.16198044009779955,0.27423822714681445,-0.1122577870490149,50,30,0.4
0,sp_019,sp_044,19,44,many,many,0.1877731639708392,163.64150025141043,125.75534088614671,5.097678061018502,4.834338280333568,0.47388415897117053,1.4472493497213486,-0.7467923775114303,0.3696647546566815,-1.1164571321681118,-0.2633397806849347,0.5941528110058502,0.9129109792280135,0.2720813367640567,0.14926780214838586,0.21994124840307572,-0.07067344625468985,0.22119921692859512,1,1636,1258,1289,981,0.21210268948655253,0.2201907790143084,-0.00808808952775586,50,35,0.30000000000000004
0,sp_019,sp_045,19,45,many,many,0.17465299313571464,163.64150025141043,158.26920871601928,5.097678061018502,5.0642974357498245,0.47388415897117053,0.5780311639274593,-0.7467923775114303,-0.5481274949337052,-0.1986648825777252,-0.03338062526867791,0.5941528110058502,0.5976205713199527,0.13171651581936367,0.07527579078875046,0.07569807257815686,-0.00042228178940639793,0.0,0,1636,1583,1472,1487,0.10024449877750607,0.06064434617814274,0.039600152599363336,50,50,0.0
0,sp_019,sp_046,19,46,many,many,1.0,163.64150025141043,135.01076497517067,5.097678061018502,4.90535451581614,0.47388415897117053,0.4265138171975128,-0.7467923775114303,-0.8521105158635293,0.10531813835209891,-0.1923235452023624,0.5941528110058502,0.5707155306229849,0.31987719213012095,0.1730871189697366,0.16686441373959293,0.006222705230143677,0.7134952031398099,5,1636,1350,1430,1269,0.12591687041564792,0.06000000000000005,0.06591687041564787,50,8,0.84
0,sp_019,sp_047,19,47,many,many,0.1877731639708392,163.64150025141043,264.5947504600781,5.097678061018502,5.578199411952976,0.47388415897117053,0.5921214368086442,-0.7467923775114303,-0.5240435353900293,-0.222748842121401,0.4805213509344739,0.5941528110058502,0.6104911648754993,0.08885817726411777,0.05142586821940487,0.05280200549902747,-0.0013761372796226023,0.0,0,1636,2646,1624,2356,0.007334963325183352,0.10959939531368101,-0.10226443198849766,50,50,0.0
0,sp_019,sp_048,19,48,many,many,0.1877731639708392,163.64150025141043,162.99626010012867,5.097678061018502,5.093727256372551,0.47388415897117053,0.466022836934691,-0.7467923775114303,-0.7635206397596404,0.016728262248210002,-0.003950804645951322,0.5941528110058502,0.6834388347307314,0.1568459957456918,0.0889800557553051,0.10164920312821568,-0.012669147372910583,0.0,0,1636,1630,1492,1566,0.08801955990220045,0.03926380368098159,0.04875575622121886,50,50,0.0
0,sp_019,sp_049,19,49,many,many,0.17465299313571464,163.64150025141043,156.1078634370342,5.097678061018502,5.050547200609042,0.47388415897117053,0.6451155541106319,-0.7467923775114303,-0.4383258245725706,-0.3084665529388598,-0.04713086040946024,0.5941528110058502,0.7302986838542087,0.08132547408246057,0.047170937338284036,0.05766259269603835,-0.010491655357754315,0.0,0,1636,1561,1590,1518,0.028117359413202925,0.02754644458680333,0.0005709148263995933,50,50,0.0
0,sp_019,sp_050,19,50,many,few,1.0,163.64150025141043,19.78024359229045,5.097678061018502,2.984683641199143,0.47388415897117053,2.755250337412098,-0.7467923775114303,1.013508305051025,-1.7603006825624554,-2.1129944198193593,0.5941528110058502,1.1765796727829108,0.574865653107806,0.2893377830736018,0.4915433114400092,-0.20220552836640737,0.6321205588285577,4,1636,198,1416,102,0.13447432762836187,0.48484848484848486,-0.350374157220123,50,18,0.64
0,sp_019,sp_051,19,51,many,many,0.0004627009486217736,163.64150025141043,144.95579092899453,5.097678061018502,4.976428805787259,0.47388415897117053,0.6221446884158197,-0.7467923775114303,-0.4745825952624725,-0.27220978224895787,-0.12124925523124297,0.5941528110058502,0.7390030730819642,0.0393606447063139,0.02311489895171015,0.02866866421293046,-0.0055537652612203114,0.0,0,1636,1450,1566,1450,0.04278728606356963,0.0,0.04278728606356963,50,50,0.0
0,sp_019,sp_052,19,52,many,few,1.0,163.64150025141043,23.08419830876679,5.097678061018502,3.1391483275572187,0.47388415897117053,1.396609947987264,-0.7467923775114303,0.33404783440834174,-1.0808402119197722,-1.9585297334612837,0.5941528110058502,1.0341617085195705,0.48490742391672464,0.2503202090341138,0.3943619145156043,-0.14404170548149053,0.6321205588285577,4,1636,231,1370,152,0.1625916870415648,0.34199134199134196,-0.17939965494977717,50,14,0.72
0,sp_019,sp_053,19,53,many,few,1.0,163.64150025141043,22.411365722978424,5.097678061018502,3.109568228525231,0.47388415897117053,2.184428813327228,-0.7467923775114303,0.7813543817084226,-1.528146759219853,-1.9881098324932713,0.5941528110058502,1.0903598871026714,0.4791664977603172,0.24775869453960986,0.4069425049241535,-0.15918381038454366,0.5276334472589853,3,1636,224,1256,146,0.23227383863080686,0.3482142857142857,-0.11594044708347884,50,25,0.5
0,sp_019,sp_054,19,54,many,many,0.1877731639708392,163.64150025141043,169.39823908390625,5.097678061018502,5.1322523871456625,0.47388415897117053,1.3685504839226172,-0.7467923775114303,0.3137521387872083,-1.0605445162986387,0.03457432612716005,0.5941528110058502,1.1267091316343254,0.34514837123847525,0.18541041965922156,0.3221856317307398,-0.13677521207151822,0.0,0,1636,1694,1132,1388,0.3080684596577017,0.18063754427390788,0.1274309153837938,50,50,0.0
