family,genus,species1,species2,pair_key,PI_name,is_PI_from_PI_name,measure,intraspecific_value_sp1,intraspecific_value_sp2,interspecific_value_sp1_sp2,interspecific_value_sp2_sp1,has_directional_RI_inputs,directional_RI_sp1_mother,directional_RI_sp2_mother,directional_RI_asymmetry_sp1_minus_sp2,ovule_sp1,ovule_sp2,confidence_sp1,confidence_sp2,has_both_ovules,both_confidence_le_2,signed_log10_ovule_ratio_sp1_minus_sp2,abs_log10_ovule_difference,nonzero_ovule_difference,has_K2P,K2P_Distance,asymmetry_model_ready,asymmetry_model_ready_confidence_le_2,strict_PI_K2P_asymmetry_ready
Solanaceae,Nicotiana,Nicotiana longiflora,Nicotiana langsdorffii,nicotiana langsdorffii || nicotiana longiflora,,False,fruit set,0.9,1.0,0.0,0.0,True,1.0,1.0,0.0,2367.92,312.0,1.0,3.0,True,False,0.8802124316737188,0.8802124316737188,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana longiflora,Nicotiana mutabilis,nicotiana longiflora || nicotiana mutabilis,,False,fruit set,0.9,0.8,0.0,0.0,True,1.0,1.0,0.0,2367.92,372.0,1.0,3.0,True,False,0.8038240858102643,0.8038240858102643,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana mutabilis,Nicotiana alata,nicotiana alata || nicotiana mutabilis,,False,fruit set,0.8,1.0,0.7,0.5,True,0.1250000000000001,0.5,-0.3749999999999999,372.0,1732.0,3.0,3.0,True,False,-0.6680049477994308,0.6680049477994308,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana mutabilis,Nicotiana forgetiana,nicotiana forgetiana || nicotiana mutabilis,,False,fruit set,0.8,1.0,0.9,0.9,True,-0.125,0.09999999999999998,-0.22499999999999998,372.0,582.0,3.0,3.0,True,False,-0.1943800447679913,0.1943800447679913,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana mutabilis,Nicotiana langsdorffii,nicotiana langsdorffii || nicotiana mutabilis,,False,fruit set,0.8,1.0,0.8,0.8,True,0.0,0.19999999999999996,-0.19999999999999996,372.0,312.0,3.0,3.0,True,False,0.07638834586345444,0.07638834586345444,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana plumbaginifolia,Nicotiana alata,nicotiana alata || nicotiana plumbaginifolia,,False,fruit set,0.8,1.0,1.0,0.0,True,-0.25,1.0,-1.25,1538.48,1732.0,1.0,3.0,True,False,-0.05145603282166977,0.05145603282166977,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana plumbaginifolia,Nicotiana bonariensis,nicotiana bonariensis || nicotiana plumbaginifolia,,False,fruit set,0.8,0.9,0.5,0.0,True,0.375,1.0,-0.625,1538.48,76.0,1.0,3.0,True,False,1.306278262578867,1.306278262578867,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana plumbaginifolia,Nicotiana forgetiana,nicotiana forgetiana || nicotiana plumbaginifolia,,False,fruit set,0.8,1.0,1.0,0.0,True,-0.25,1.0,-1.25,1538.48,582.0,1.0,3.0,True,False,0.4221688702097697,0.4221688702097697,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana plumbaginifolia,Nicotiana langsdorffii,nicotiana langsdorffii || nicotiana plumbaginifolia,,False,fruit set,0.8,1.0,1.0,0.0,True,-0.25,1.0,-1.25,1538.48,312.0,1.0,3.0,True,False,0.6929372608412154,0.6929372608412154,True,False,,True,False,False
Solanaceae,Nicotiana,Nicotiana plumbaginifolia,Nicotiana mutabilis,nicotiana mutabilis || nicotiana plumbaginifolia,,False,fruit set,0.8,0.8,0.9,0.0,True,-0.125,1.0,-1.125,1538.48,372.0,1.0,3.0,True,False,0.616548914977761,0.616548914977761,True,False,,True,False,False
Onagraceae,Oenothera,Oenothera hexandra,Oenothera suffulta,oenothera hexandra || oenothera suffulta,Oenothera,True,fruit set,47.0,98.0,52.0,52.0,True,-0.1063829787234043,0.4693877551020408,-0.5757707338254451,4.0,4.0,2.0,2.0,True,True,0.0,0.0,False,True,0.007794,True,True,True
Onagraceae,Oenothera,Oenothera patriciae,Oenothera hexandra,oenothera hexandra || oenothera patriciae,,False,fruit set,100.0,47.0,67.0,67.0,True,0.32999999999999996,-0.42553191489361697,0.7555319148936169,4.0,4.0,2.0,2.0,True,True,0.0,0.0,False,False,,True,True,False
Onagraceae,Oenothera,Oenothera patriciae,Oenothera suffulta,oenothera patriciae || oenothera suffulta,,False,fruit set,100.0,98.0,96.0,96.0,True,0.040000000000000036,0.020408163265306145,0.01959183673469389,4.0,4.0,2.0,2.0,True,True,0.0,0.0,False,False,,True,True,False
Orchidaceae,Ophrys,Ophrys holoserica,Ophrys tenthredinifera,ophrys holoserica || ophrys tenthredinifera,Ophrys,True,seed set,50.136,42.92517,35.4975,21.9961,True,0.2919758257539492,0.48757104514670535,-0.19559521939275615,,,4.0,4.0,False,False,,,False,True,0.011719,False,False,False
Cactaceae,Opuntia,Opuntia elata,Opuntia anacantha,opuntia anacantha || opuntia elata,Opuntia,True,fruit set,55.6,66.7,40.0,60.0,True,0.28057553956834536,0.1004497751124438,0.18012576445590156,,81.0,4.0,1.0,False,False,,,False,True,0.016577,False,False,False
Orchidaceae,Orchis,Orchis mascula,Orchis provincialis,orchis mascula || orchis provincialis,Orchis01,True,fruit set,0.93,0.94,0.0,0.0,True,1.0,1.0,0.0,,9478.0,4.0,1.0,False,False,,,False,True,0.023304,False,False,False
Betulaceae,Ostryopsis,Ostryopsis davidiana,Ostryopsis nobilis,ostryopsis davidiana || ostryopsis nobilis,Ostryopsis,True,fruit set,86.11,92.91,8.19,13.69,True,0.9048890953431658,0.8526531051555268,0.052235990187638914,2.0,2.0,2.0,1.0,True,True,0.0,0.0,False,True,0.015456,True,True,True
Betulaceae,Ostryopsis,Ostryopsis intermedia,Ostryopsis davidiana,ostryopsis davidiana || ostryopsis intermedia,,False,fruit set,95.9,86.11,23.18,13.89,True,0.7582898852971846,0.8386946928347463,-0.08040480753756174,2.0,2.0,2.0,2.0,True,True,0.0,0.0,False,False,,True,True,False
Betulaceae,Ostryopsis,Ostryopsis intermedia,Ostryopsis nobilis,ostryopsis intermedia || ostryopsis nobilis,,False,fruit set,95.9,92.91,16.78,14.79,True,0.8250260688216893,0.8408136906683887,-0.015787621846699462,2.0,2.0,2.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Oxalidaceae,Oxalis,Oxalis blastorrhiza,Oxalis metcalfei,oxalis blastorrhiza || oxalis metcalfei,,False,seed set,7.0,4.0,2.0,1.5,True,0.7142857142857143,0.625,0.0892857142857143,15.0,10.0,1.0,1.0,True,True,0.17609125905568135,0.17609125905568135,True,False,,True,True,False
Oxalidaceae,Oxalis,Oxalis campicola,Oxalis xantha,oxalis campicola || oxalis xantha,Oxalis01,True,seed set,10.0,16.36,10.0,13.83,True,0.0,0.1546454767726161,-0.1546454767726161,30.0,30.0,1.0,1.0,True,True,0.0,0.0,False,True,0.003846,True,True,True
Oxalidaceae,Oxalis,Oxalis noctiflora,Oxalis tenella,oxalis noctiflora || oxalis tenella,,False,seed set,5.0,3.82,2.0,7.0,True,0.6,-0.8324607329842932,1.432460732984293,15.0,20.0,1.0,1.0,True,True,-0.1249387366082999,0.1249387366082999,True,False,,True,True,False
Orobanchaceae,Pedicularis,Pedicularis comptoniifolia,Pedicularis tenuisecta,pedicularis comptoniifolia || pedicularis tenuisecta,,False,fruit set,53.1,35.3,0.0,1.1,True,1.0,0.9688385269121813,0.031161473087818692,,,4.0,4.0,False,False,,,False,False,,False,False,False
Orobanchaceae,Pedicularis,Pedicularis cranolopha,Pedicularis tricolor,pedicularis cranolopha || pedicularis tricolor,Pedicularis01,True,seed set,0.1992,0.2464,0.0782,0.0368,True,0.607429718875502,0.8506493506493507,-0.24321963177384864,,23.7123706,4.0,1.0,False,False,,,False,True,0.007678,False,False,False
Orobanchaceae,Pedicularis,Pedicularis gruina,Pedicularis tenuisecta,pedicularis gruina || pedicularis tenuisecta,Pedicularis02,True,fruit set,33.3,35.5,9.2,9.9,True,0.7237237237237237,0.7211267605633802,0.002596963160343524,21.12,,1.0,4.0,False,False,,,False,True,0.01537,False,False,False
Geraniaceae,Pelargonium,Pelargonium pinnatum,Pelargonium carneum,pelargonium carneum || pelargonium pinnatum,Pelargonium,True,seed set,0.59,0.78,0.0,0.0,True,1.0,1.0,0.0,10.0,10.0,1.0,1.0,True,True,0.0,0.0,False,True,0.00811,True,True,True
Plantaginaceae,Penstemon,Penstemon davidsonii,Penstemon newberryi,penstemon davidsonii || penstemon newberryi,Penstemon,True,seed set,49.15,36.28,65.62,31.81,True,-0.3350966429298068,0.12320837927232642,-0.4583050222021332,80.0,55.0,3.0,3.0,True,False,0.16272729749769965,0.16272729749769965,True,True,0.007674,True,False,True
Solanaceae,Petunia,Petunia axillaris,Petunia integrifolia,petunia axillaris || petunia integrifolia,Petunia,True,seed set,53.4,8.6,15.7,1.4,True,0.7059925093632959,0.8372093023255814,-0.1312167929622855,207.2,,1.0,4.0,False,False,,,False,True,0.029131,False,False,False
Polemoniaceae,Phlox,Phlox amoena,Phlox divaricata,phlox amoena || phlox divaricata,Phlox01,True,seed set,69.0,65.1666667,26.0,30.5,True,0.6231884057971014,0.5319693097023175,0.09121909609478396,3.0,3.0,2.0,1.0,True,True,0.0,0.0,False,True,0.003922,True,True,True
Polemoniaceae,Phlox,Phlox amoena,Phlox drummondii,phlox amoena || phlox drummondii,,False,seed set,69.0,65.0,1.0,0.0,True,0.9855072463768116,1.0,-0.01449275362318836,3.0,4.0,2.0,2.0,True,True,-0.12493873660829996,0.12493873660829996,True,False,,True,True,False
Polemoniaceae,Phlox,Phlox amoena,Phlox pilosa,phlox amoena || phlox pilosa,,False,seed set,69.0,44.34,36.0,35.3333,True,0.4782608695652174,0.20312810103743806,0.27513276852777935,3.0,3.0,2.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Polemoniaceae,Phlox,Phlox cuspidata,Phlox roemeriana,phlox cuspidata || phlox roemeriana,Phlox02,True,seed set,1.5,1.65,0.97,0.6,True,0.3533333333333334,0.6363636363636364,-0.28303030303030297,3.0,4.0,1.0,1.0,True,True,-0.12493873660829996,0.12493873660829996,True,True,0.011719,True,True,True
Polemoniaceae,Phlox,Phlox cuspidata,Phlox drummondii,phlox cuspidata || phlox drummondii,,False,seed set,1.5,1.63,1.5,0.67,True,0.0,0.5889570552147239,-0.5889570552147239,3.0,4.0,1.0,2.0,True,True,-0.12493873660829996,0.12493873660829996,True,False,,True,True,False
Polemoniaceae,Phlox,Phlox divaricata,Phlox drummondii,phlox divaricata || phlox drummondii,,False,seed set,65.1666667,65.0,27.0,46.0,True,0.5856777495725434,0.29230769230769227,0.2933700572648511,3.0,4.0,1.0,2.0,True,True,-0.12493873660829996,0.12493873660829996,True,False,,True,True,False
Polemoniaceae,Phlox,Phlox divaricata,Phlox pilosa,phlox divaricata || phlox pilosa,,False,seed set,65.1666667,44.34,45.2,40.2,True,0.30639386224736875,0.09336941813261168,0.21302444411475707,3.0,3.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Polemoniaceae,Phlox,Phlox drummondii,Phlox roemeriana,phlox drummondii || phlox roemeriana,,False,seed set,1.63,1.65,0.59,1.38,True,0.6380368098159509,0.1636363636363637,0.4744004461795872,4.0,4.0,2.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Polemoniaceae,Phlox,Phlox maculata,Phlox glaberrima,phlox glaberrima || phlox maculata,,False,seed set,,61.0,20.0,30.0,False,,,,3.0,3.0,2.0,2.0,True,True,0.0,0.0,False,False,,False,False,False
Polemoniaceae,Phlox,Phlox pilosa,Phlox drummondii,phlox drummondii || phlox pilosa,,False,seed set,44.34,65.0,14.5,19.0,True,0.6729815065403699,0.7076923076923076,-0.0347108011519377,3.0,4.0,1.0,2.0,True,True,-0.12493873660829996,0.12493873660829996,True,False,,True,True,False
Orchidaceae,Platanthera,Platanthera bifolia,Platanthera chlorantha,platanthera bifolia || platanthera chlorantha,Platanthera,True,seed set,3008.0,4071.0,4188.0,5090.0,True,-0.39228723404255317,-0.25030704986489805,-0.14198018417765512,4004.0,5831.0,1.0,1.0,True,True,-0.1632489726137636,0.1632489726137636,True,True,0.0,True,True,True
Potamogetonaceae,Potamogeton,Potamogeton perfoliatus,Potamogeton wrightii,potamogeton perfoliatus || potamogeton wrightii,Potamogeton,True,seed set,32.57,48.93,41.0,41.37,True,-0.2588271415412957,0.15450643776824036,-0.41333357930953607,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,True,0.02786,True,True,True
Primulaceae,Primula,Primula elatior,Primula vulgaris,primula elatior || primula vulgaris,Primula01,True,seed set,4.2,23.5,1.75,2.925,True,0.5833333333333334,0.875531914893617,-0.29219858156028367,63.67070707,55.37692308,1.0,1.0,True,True,0.060610851495876084,0.060610851495876084,True,True,0.03527,True,True,True
Primulaceae,Primula,Primula poissonii,Primula anisodora,primula anisodora || primula poissonii,,False,seed set,13.51,11.18,4.96,2.66,True,0.6328645447816432,0.7620751341681574,-0.1292105893865142,,,4.0,4.0,False,False,,,False,False,,False,False,False
Fagaceae,Quercus,Quercus gambelii,Quercus grisea,quercus gambelii || quercus grisea,,False,fruit set,0.193,0.265,0.096,0.043,True,0.5025906735751295,0.8377358490566038,-0.33514517548147427,6.0,6.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Fagaceae,Quercus,Quercus petraea,Quercus pyrenaica,quercus petraea || quercus pyrenaica,,False,fruit set,8.1,11.6,0.0,9.9,True,1.0,0.14655172413793094,0.8534482758620691,6.0,6.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Fagaceae,Quercus,Quercus robur,Quercus petraea,quercus petraea || quercus robur,Quercus01,True,fruit set,52.4,8.1,31.6,0.0,True,0.3969465648854962,1.0,-0.6030534351145038,6.0,6.0,1.0,1.0,True,True,0.0,0.0,False,True,0.011628,True,True,True
Fagaceae,Quercus,Quercus robur,Quercus pyrenaica,quercus pyrenaica || quercus robur,,False,fruit set,52.4,11.6,6.0,8.1,True,0.8854961832061069,0.3017241379310345,0.5837720452750724,6.0,6.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Ericaceae,Rhododendron,Rhododendron cyanocarpum,Rhododendron delavayi,rhododendron cyanocarpum || rhododendron delavayi,,False,seed set,508.095,666.06,127.13,552.065,True,0.7497908855627393,0.1711482449028614,0.5786426406598779,651.0,800.0,3.0,3.0,True,False,-0.08950899842375204,0.08950899842375204,True,False,,True,False,False
Ericaceae,Rhododendron,Rhododendron spiciferum,Rhododendron spinuliferum,rhododendron spiciferum || rhododendron spinuliferum,Rhododendron01,True,seed set,0.6925,0.7155,0.7245,0.7985,True,-0.04620938628158844,-0.11600279524807822,0.06979340896648978,595.0,1350.0,1.0,1.0,True,True,-0.35581680276645633,0.35581680276645633,True,True,0.015637,True,True,True
Zingiberaceae,Roscoea,Roscoea purpurea,Roscoea tumjensis,roscoea purpurea || roscoea tumjensis,Roscoea,True,seed set,0.555,0.377,0.522,0.437,True,0.05945945945945952,-0.15915119363395225,0.21861065309341177,31.5,45.95,3.0,1.0,True,False,-0.1639749619325297,0.1639749619325297,True,True,0.033639,True,False,True
Alismataceae,Sagittaria,Sagittaria guayanensis,Sagittaria platyphylla,sagittaria guayanensis || sagittaria platyphylla,,False,seed set,87.11,91.6,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria guayanensis,Sagittaria montevidensis,sagittaria guayanensis || sagittaria montevidensis,,False,seed set,87.11,80.3,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria potamogetifolia,Sagittaria platyphylla,sagittaria platyphylla || sagittaria potamogetifolia,,False,seed set,93.26,91.6,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria potamogetifolia,Sagittaria montevidensis,sagittaria montevidensis || sagittaria potamogetifolia,,False,seed set,93.26,80.3,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria pygmaea,Sagittaria trifolia,sagittaria pygmaea || sagittaria trifolia,Sagittaria,True,seed set,90.62,80.44,0.47,0.39,True,0.9948135069521077,0.9951516658378916,-0.0003381588857839235,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,True,0.064646,True,True,True
Alismataceae,Sagittaria,Sagittaria pygmaea,Sagittaria platyphylla,sagittaria platyphylla || sagittaria pygmaea,,False,seed set,76.23,91.6,0.0,62.17,True,1.0,0.3212882096069868,0.6787117903930132,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria pygmaea,Sagittaria montevidensis,sagittaria montevidensis || sagittaria pygmaea,,False,seed set,76.23,80.3,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria trifolia,Sagittaria platyphylla,sagittaria platyphylla || sagittaria trifolia,,False,seed set,86.3,91.6,74.7,83.575,True,0.13441483198145998,0.08760917030567672,0.04680566167578326,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Alismataceae,Sagittaria,Sagittaria trifolia,Sagittaria montevidensis,sagittaria montevidensis || sagittaria trifolia,,False,seed set,86.3,80.3,0.0,0.0,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Salicaceae,Salix,Salix amygdaloides,Salix exigua,salix amygdaloides || salix exigua,Salix01,True,fruit set,100.0,70.58823529,0.0,0.0,True,1.0,1.0,0.0,17.0,21.0,1.0,1.0,True,True,-0.09177037335564542,0.09177037335564542,True,True,0.072591,True,True,True
Salicaceae,Salix,Salix amygdaloides,Salix eriocephala,salix amygdaloides || salix eriocephala,,False,fruit set,100.0,94.73684211,0.0,0.0,True,1.0,1.0,0.0,17.0,14.0,1.0,1.0,True,True,0.08432088570003593,0.08432088570003593,True,False,,True,True,False
Salicaceae,Salix,Salix amygdaloides,Salix petiolaris,salix amygdaloides || salix petiolaris,,False,fruit set,100.0,83.33333333,0.0,0.0,True,1.0,1.0,0.0,17.0,9.0,1.0,1.0,True,True,0.276206411938949,0.276206411938949,True,False,,True,True,False
Salicaceae,Salix,Salix eriocephala,Salix lucida,salix eriocephala || salix lucida,Salix02,True,fruit set,94.73684211,88.23529412,0.0,0.0,True,1.0,1.0,0.0,14.0,21.0,1.0,1.0,True,True,-0.17609125905568135,0.17609125905568135,True,True,0.027182,True,True,True
Salicaceae,Salix,Salix eriocephala,Salix exigua,salix eriocephala || salix exigua,,False,fruit set,94.73684211,70.58823529,7.142857143,83.33333333,True,0.9246031746054365,-0.18055555557719916,1.1051587301826356,14.0,21.0,1.0,1.0,True,True,-0.17609125905568135,0.17609125905568135,True,False,,True,True,False
Salicaceae,Salix,Salix eriocephala,Salix petiolaris,salix eriocephala || salix petiolaris,,False,fruit set,94.73684211,83.33333333,0.0,80.0,True,1.0,0.039999999961599975,0.9600000000384,14.0,9.0,1.0,1.0,True,True,0.19188552623891308,0.19188552623891308,True,False,,True,True,False
Salicaceae,Salix,Salix exigua,Salix petiolaris,salix exigua || salix petiolaris,,False,fruit set,70.58823529,83.33333333,35.71428571,66.66666667,True,0.49404761907881944,0.199999999928,0.29404761915081945,21.0,9.0,1.0,1.0,True,True,0.36797678529459443,0.36797678529459443,True,False,,True,True,False
Lamiaceae,Salvia,Salvia digitaloides,Salvia flava,salvia digitaloides || salvia flava,Salvia01,True,seed set,3.0,3.0,1.0,2.0,True,0.6666666666666667,0.33333333333333337,0.33333333333333337,4.0,4.0,1.0,1.0,True,True,0.0,0.0,False,True,0.003922,True,True,True
Lamiaceae,Salvia,Salvia elegans,Salvia fulgens,salvia elegans || salvia fulgens,Salvia02,True,seed set,0.668,0.199,0.084,0.0004,True,0.874251497005988,0.9979899497487437,-0.12373845274275563,4.0,4.0,1.0,1.0,True,True,0.0,0.0,False,True,0.086485,True,True,True
Orchidaceae,Satyrium,Satyrium coriifolium,Satyrium bicorne,satyrium bicorne || satyrium coriifolium,,False,seed set,11.5456,5.0897,2.0301,7.2276,True,0.8241667821507761,-0.4200444034029511,1.2442111855537272,,,5.0,5.0,False,False,,,False,False,,False,False,False
Orchidaceae,Satyrium,Satyrium coriifolium,Satyrium erectum,satyrium coriifolium || satyrium erectum,,False,seed set,11.5456,3.5898,8.9892,7.2276,True,0.22141768292682928,-1.0133712184522814,1.2347889013791107,,,5.0,5.0,False,False,,,False,False,,False,False,False
Orchidaceae,Satyrium,Satyrium erectum,Satyrium bicorne,satyrium bicorne || satyrium erectum,Satyrium,True,seed set,3.5898,5.0897,2.4628,2.0832,True,0.3139450665775252,0.5907027919130793,-0.2767577253355541,,,5.0,5.0,False,False,,,False,True,0.011719,False,False,False
Caryophyllaceae,Schiedea,Schiedea globosa,Schiedea kealiae,schiedea globosa || schiedea kealiae,,False,seed number per fruit,26.6,15.0,26.0333333,15.6666666,True,0.02130325939849631,-0.04444443999999992,0.06574769939849623,49.0,10.7,1.0,1.0,True,True,0.6608123023433039,0.6608123023433039,True,False,,True,True,False
Solanaceae,Schizanthus,Schizanthus hookeri,Schizanthus grahamii,schizanthus grahamii || schizanthus hookeri,Schizanthus,True,seed set,9.198,38.16,0.0,0.0,True,1.0,1.0,0.0,29.36,46.33,1.0,1.0,True,True,-0.19810624895912232,0.19810624895912232,True,True,0.015505,True,True,True
Crassulaceae,Sedum,Sedum albomarginatum,Sedum laxum,sedum albomarginatum || sedum laxum,,False,seed set,40.1,23.525,52.4,16.15,True,-0.30673316708229414,0.3134962805526036,-0.6202294476348977,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum albomarginatum,Sedum moranii,sedum albomarginatum || sedum moranii,,False,seed set,40.1,53.5,22.0,53.0,True,0.4513715710723192,0.009345794392523366,0.4420257766797958,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum albomarginatum,Sedum obtusatum,sedum albomarginatum || sedum obtusatum,Sedum,True,seed set,40.1,13.066666,29.0,7.1,True,0.2768079800498754,0.4566326253383992,-0.17982464528852382,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum laxum,Sedum moranii,sedum laxum || sedum moranii,,False,seed set,23.525,53.5,28.3,36.5,True,-0.20297555791710953,0.31775700934579443,-0.520732567262904,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum laxum,Sedum obtusatum,sedum laxum || sedum obtusatum,,False,seed set,23.525,13.066666,14.233333,30.7,True,0.3949699043570669,-1.349489915790302,1.744459820147369,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum laxum,Sedum oregonense,sedum laxum || sedum oregonense,,False,seed set,23.525,49.7,7.2,16.2,True,0.69394261424017,0.6740442655935615,0.019898348646608555,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Crassulaceae,Sedum,Sedum moranii,Sedum obtusatum,sedum moranii || sedum obtusatum,,False,seed set,53.5,13.066666,40.9666666,15.7,True,0.23426791401869151,-0.20153067354748333,0.43579858756617484,15.0,15.0,3.0,3.0,True,False,0.0,0.0,False,False,,True,False,False
Asteraceae,Senecio,Senecio vulgaris,Senecio eboracensis,senecio eboracensis || senecio vulgaris,,False,seed set,82.4,78.5,63.8,63.8,True,0.22572815533980595,0.18726114649681536,0.03846700884299059,1.0,1.0,1.0,1.0,True,True,0.0,0.0,False,False,,True,True,False
Orchidaceae,Serapias,Serapias cordigera,Serapias vomeracea,serapias cordigera || serapias vomeracea,Serapias,True,seed set,87.5,92.0,60.0,79.0,True,0.3142857142857143,0.14130434782608692,0.17298136645962736,,,5.0,5.0,False,False,,,False,True,0.003887,False,False,False
Caryophyllaceae,Silene,Silene diclinis,Silene latifolia,silene diclinis || silene latifolia,,False,seed set,0.69,0.74,0.675,0.54,True,0.021739130434782483,0.2702702702702702,-0.2485311398354877,18.0,540.0,1.0,1.0,True,True,-1.4771212547196626,1.4771212547196626,True,False,,True,True,False
Caryophyllaceae,Silene,Silene pusilla,Silene veselskyi,silene pusilla || silene veselskyi,Silene02,True,seed set,38.4,27.7,37.5,39.2,True,0.0234375,-0.41516245487364634,0.43859995487364634,,,4.0,4.0,False,False,,,False,True,0.007707,False,False,False
Brassicaceae,Sinalliaria,Sinalliaria limprichtiana,Sinalliaria grandifolia,sinalliaria grandifolia || sinalliaria limprichtiana,Sinalliaria,True,fruit set,0.79,0.82,0.08,0.27,True,0.8987341772151899,0.6707317073170731,0.2280024698981168,,,5.0,5.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum berthaultii,Solanum chacoense,solanum berthaultii || solanum chacoense,Solanum03,True,seed set,18.45,86.955,2.09,92.61,True,0.886720867208672,-0.06503363808866647,0.9517545052973385,123.0,106.2,3.0,1.0,True,False,0.06378059469394781,0.06378059469394781,True,True,0.019258,True,False,True
Solanaceae,Solanum,Solanum berthaultii,Solanum kurtzianum,solanum berthaultii || solanum kurtzianum,,False,seed set,18.45,58.24,4.5,45.92,True,0.7560975609756098,0.21153846153846156,0.5445590994371482,123.0,,3.0,4.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum betaceum,Solanum unilobum,solanum betaceum || solanum unilobum,Solanum01,True,seed number per fruit,56.5833333,41.4782609,0.264,8.0,True,0.9953343151666182,0.8071278827411011,0.18820643242551705,342.0,116.0,3.0,3.0,True,False,0.4695681168292163,0.4695681168292163,True,True,0.0,True,False,True
Solanaceae,Solanum,Solanum betaceum,Solanum corymbiflorum,solanum betaceum || solanum corymbiflorum,,False,seed number per fruit,56.5833333,94.5,0.045,0.0,True,0.9992047128124917,1.0,-0.0007952871875083201,342.0,157.0,3.0,3.0,True,False,0.3381264536469013,0.3381264536469013,True,False,,True,False,False
Solanaceae,Solanum,Solanum betaceum,Solanum diploconos,solanum betaceum || solanum diploconos,,False,seed number per fruit,56.5833333,105.529412,0.0,0.0,True,1.0,1.0,0.0,342.0,120.0,3.0,3.0,True,False,0.4548448600085102,0.4548448600085102,True,False,,True,False,False
Solanaceae,Solanum,Solanum betaceum,Solanum diversifolium,solanum betaceum || solanum diversifolium,,False,seed number per fruit,56.5833333,6.57317073,0.0,0.0,True,1.0,1.0,0.0,342.0,130.0,3.0,3.0,True,False,0.42008275374929793,0.42008275374929793,True,False,,True,False,False
Solanaceae,Solanum,Solanum betaceum,Solanum obliquum,solanum betaceum || solanum obliquum,,False,seed number per fruit,56.5833333,,0.0,0.0,False,,,,342.0,400.0,3.0,3.0,True,False,-0.06803388527182763,0.06803388527182763,True,False,,False,False,False
Solanaceae,Solanum,Solanum betaceum,Solanum splendens,solanum betaceum || solanum splendens,,False,seed number per fruit,56.5833333,40.3448276,0.0,0.0,True,1.0,1.0,0.0,342.0,77.0,3.0,3.0,True,False,0.647535380883653,0.647535380883653,True,False,,True,False,False
Solanaceae,Solanum,Solanum candolleanum,Solanum berthaultii,solanum berthaultii || solanum candolleanum,,False,seed set,9.02,18.45,88.0,15.01,True,-8.75609756097561,0.18644986449864498,-8.942547425474254,88.0,123.0,3.0,3.0,True,False,-0.14542243928922938,0.14542243928922938,True,False,,True,False,False
